date,precip
2011-01-31,1.105142958676387
2011-02-28,1.0218207971776752
2011-03-31,0.4293470959851935
2011-04-30,1.2299767996095632
2011-05-31,1.1664769478954193
2011-06-30,2.38456320027351
2011-07-31,2.3726613177243547
2011-08-31,2.5440742873840323
2011-09-30,0.9505852018864501
2011-10-31,1.3097992510498064
2011-11-30,0.8893077111376201
2011-12-31,1.9710824619260257
2012-01-31,1.5323653792767031
2012-02-29,1.0994706766534792
2012-03-31,1.5536164789791806
2012-04-30,1.5700133245751202
2012-05-31,0.5153195464033388
2012-06-30,1.6962052376281034
2012-07-31,1.8881496160304194
2012-08-31,3.1037082845870323
2012-09-30,0.8730835281311333
2012-10-31,2.894626964153574
2012-11-30,1.1640172558459132
2012-12-31,1.7832289792528162
2013-01-31,1.449701714239358
2013-02-28,1.0938337722363571
2013-03-31,2.4436900763956966
2013-04-30,0.49561805402215336
2013-05-31,1.2121554680028324
2013-06-30,1.7735354437419
2013-07-31,2.8537872116893097
2013-08-31,1.8669287847811291
2013-09-30,3.065323420743
2013-10-31,1.4722621680482646
2013-11-30,1.0652798795494367
2013-12-31,0.7583374352825677
2014-01-31,1.7086836033437807
2014-02-28,0.7518265047109642
2014-03-31,0.7488388979370322
2014-04-30,1.1638037098842802
2014-05-31,1.6191423849029905
2014-06-30,3.6524978480899337
2014-07-31,0.5704560087086484
2014-08-31,1.513261577555971
2014-09-30,0.62705387827
2014-10-31,0.7004120665041355
2014-11-30,0.42209549477168334
2014-12-31,1.7295306817917095
2015-01-31,1.2854062646983064
2015-02-28,1.6137279853875643
2015-03-31,0.6500414902185806
2015-04-30,1.6902127065504
2015-05-31,1.3475062057085807
2015-06-30,2.5305893107235535
2015-07-31,2.4261518161848
2015-08-31,0.3324894350954
2015-09-30,0.6280703620481667
2015-10-31,0.38683087745319356
2015-11-30,2.8894877138873265
2015-12-31,1.3436926876194
