date,precip
2011-01-01,1.4067797795484
2011-01-16,0.8558512655629333
2011-01-31,1.9015791835654667
2011-02-15,0.027150707319393334
2011-03-02,0.40635604818866666
2011-03-17,0.4809612835140667
2011-04-01,2.0807156901937334
2011-04-16,0.37923790902539334
2011-05-01,1.8787235041020003
2011-05-16,0.5319955215485332
2011-05-31,1.062422602748
2011-06-15,3.4504930304456867
2011-06-30,3.009757332620067
2011-07-15,1.3717989592502666
2011-07-30,3.342011974503667
2011-08-14,2.69389608487
2011-08-29,1.1123872934442667
2011-09-13,0.26097729084203336
2011-09-28,2.4980305597049335
2011-10-13,0.7075437490128668
2011-10-28,0.73682152724324
2011-11-12,0.6758453964728001
2011-11-27,2.2588276517722004
2011-12-12,1.7780896256827332
2011-12-27,2.65952821064252
2012-01-11,0.9118233972312001
2012-01-26,0.12313592984964666
2012-02-10,1.5488423232450665
2012-02-25,0.8008927407599734
2012-03-11,1.6111135104435335
2012-03-26,2.4147994748397066
2012-04-10,2.0049818160872666
2012-04-25,0.49425647594073335
2012-05-10,0.31942618952616664
2012-05-25,1.4188891936399999
2012-06-09,1.7036216207400001
2012-06-24,1.0406612146958067
2012-07-09,3.1100379206079336
2012-07-24,0.5079399551808667
2012-08-08,2.010407779987
2012-08-23,4.647532203426399
2012-09-07,0.9652546480839334
2012-09-22,0.6072373750305999
2012-10-07,2.98199433309512
2012-10-22,3.012946804906733
2012-11-06,1.25706115407916
2012-11-21,1.9000997689227535
2012-12-06,1.8432352915002
2012-12-21,1.0513638660390667
2013-01-05,1.7858970755094
2013-01-20,1.44099743435234
2013-02-04,1.3891745824360666
2013-02-19,0.6836745267118667
2013-03-06,1.12575643773504
2013-03-21,3.4781537445576003
2013-04-05,0.5150299179752532
2013-04-20,0.7633801239230533
2013-05-05,0.153472541327
2013-05-20,2.9856856863868533
2013-06-04,0.7785343079982667
2013-06-19,2.4909791497822
2013-07-04,2.1710268687443066
2013-07-19,2.9113741329636
2013-08-03,2.6109414893045337
2013-08-18,1.3398573374918
2013-09-02,2.198434211701333
2013-09-17,3.847950374865
2013-10-02,0.5517637231000067
2013-10-17,2.4826943408707405
2013-11-01,1.2119310714000067
2013-11-16,0.9186286876988666
2013-12-01,1.09448614336224
2013-12-16,0.4590923752405333
2013-12-31,2.2143733086254667
2014-01-15,1.3305583192662134
2014-01-30,0.7269986235770001
2014-02-14,0.6764108518834667
2014-03-01,0.4481735008692
2014-03-16,0.905880781162
2014-03-31,1.9377004811146668
2014-04-15,0.39611962080656
2014-04-30,2.0783230701145334
2014-05-15,0.94903521530818
2014-05-30,1.6270383581286667
2014-06-14,6.184160072980666
2014-06-29,0.8728866310170733
2014-07-14,0.26772503333646663
2014-07-29,1.4036467609310066
2014-08-13,0.8681012356369333
2014-08-28,0.9338497853619334
2014-09-12,1.1649353225946666
2014-09-27,0.06725690715633334
2014-10-12,1.4295740295610133
2014-10-27,0.3487367929966
2014-11-11,0.26075317000503334
2014-11-26,0.6111439948053333
2014-12-11,1.9844317420684667
2014-12-26,1.9243740777407334
