date,precip
2011-01-01,1.0820644136409
2011-01-11,1.3086133520118
2011-01-21,1.0032688020143001
2011-01-31,1.8069998084688
2011-02-10,1.07443263405009
2011-02-20,0.0116623938084
2011-03-02,0.3229509515226
2011-03-12,0.5185212328801
2011-03-22,0.4895038131514
2011-04-01,2.4788674869303002
2011-04-11,0.8139726865922
2011-04-21,0.39709022530619
2011-05-01,1.8322340009066
2011-05-11,1.1744554853081
2011-05-21,0.6093890522611
2011-05-31,0.0
2011-06-10,2.0214847158055003
2011-06-20,4.747888733985031
2011-06-30,3.8892027630933
2011-07-10,1.3250527656058
2011-07-20,1.3580789091064
2011-07-30,4.9870437476785
2011-08-09,2.037426549943
2011-08-19,2.029391791439
2011-08-29,0.5765606183549
2011-09-08,1.3621537873395
2011-09-18,0.12133247073505
2011-09-28,1.6391481956813998
2011-10-08,2.5620351530992997
2011-10-18,0.6071781142960001
2011-10-28,0.3001823773955
2011-11-07,1.10774349886936
2011-11-17,0.7110745093091999
2011-11-27,2.1879512845761
2011-12-07,1.4921487847452999
2011-12-17,2.3752758468610002
2011-12-27,1.76675441762278
2012-01-06,2.9343100468388004
2012-01-16,0.6559629473490001
2012-01-26,0.15452118677787
2012-02-05,0.5360904207922
2012-02-15,1.8173557720719997
2012-02-25,0.95759041723826
2012-03-06,1.2132728516008
2012-03-16,1.4471461079662
2012-03-26,2.49564730765996
2012-04-05,2.75837690424
2012-04-15,1.3756477244904999
2012-04-25,0.0
2012-05-05,1.0886246440359
2012-05-15,0.13189935416445
2012-05-25,0.9853720170212
2012-06-04,1.8553371162847998
2012-06-14,1.843057088264
2012-06-24,0.83745106239761
2012-07-04,1.2217253766731
2012-07-14,4.166872263884899
2012-07-24,0.4659190235539
2012-08-03,0.7153770129664
2012-08-13,2.5962255662315004
2012-08-23,6.253005273171
2012-09-02,1.5173914143815
2012-09-12,0.648783589713
2012-09-22,0.4530755802989
2012-10-02,1.94037212058914
2012-10-12,2.9903998613005403
2012-10-22,4.0425716069864
2012-11-01,1.8671284633481
2012-11-11,0.49531186814434003
2012-11-21,1.1296114360453
2012-12-01,2.38045889127273
2012-12-11,2.1049322633164
2012-12-21,0.9855490032351
2012-12-31,1.2628112046523998
2013-01-10,2.0075312044352
2013-01-20,0.92002963792791
2013-01-30,2.5473358109576
2013-02-09,0.7778925762971001
2013-02-19,0.0982791199931
2013-03-01,1.048593460292
2013-03-11,1.5672738663852601
2013-03-21,4.7509469412034
2013-03-31,1.2256868460099999
2013-04-10,0.01314170658588
2013-04-20,0.34521969500858
2013-04-30,0.8323469432075001
2013-05-10,0.197712359659
2013-05-20,2.8301493424789
2013-05-30,1.64837918710138
2013-06-09,1.1678014619974
2013-06-19,1.6258503776043
2013-06-29,2.8709964302828
2013-07-09,2.49616221990266
2013-07-19,4.031462532293
2013-07-29,3.2859192462633997
2013-08-08,0.9660916548458
2013-08-18,0.26286062638929997
2013-08-28,2.8127004334242
2013-09-07,2.2318762639761998
2013-09-17,4.4446431260473
2013-09-27,1.4004953147378
2013-10-07,0.7544327061624101
2013-10-17,2.81504959275611
2013-10-27,1.3288396716238
2013-11-06,1.39804885402621
2013-11-16,0.8430749221593
2013-11-26,1.2657282117278
2013-12-06,0.91086911270456
2013-12-16,0.5282783837178
2013-12-26,0.3359214650117
2014-01-05,3.1459986770695
2014-01-15,1.9901154330008801
2014-01-25,0.00572204589844
2014-02-04,1.0904979353655002
2014-02-14,1.0146162778252
2014-02-24,0.47079667565390004
2014-03-06,0.2014635756499
2014-03-16,1.3588211717429999
2014-03-26,0.9638997857103
2014-04-05,1.9426509359617001
2014-04-15,0.47482776280983996
2014-04-25,0.7555125543148999
2014-05-05,2.4813237192569
2014-05-15,0.12158315221317
2014-05-25,2.1166802063824
2014-06-04,1.6258470015597002
2014-06-14,5.0430160568781
2014-06-24,4.6442919556349
2014-07-04,0.89826204348361
2014-07-14,0.3065539043748
2014-07-24,0.1525297760964
2014-08-03,2.0479740109300097
2014-08-13,0.19362398743439999
2014-08-23,2.4495128920591
2014-09-02,0.0597896520048
2014-09-12,0.0
2014-09-22,1.8482883446265
2014-10-02,0.0
2014-10-12,2.13362922804972
2014-10-22,0.0107318162918
2014-11-01,0.5231051894949
2014-11-11,0.39112975500755
2014-11-21,0.35205153981259996
2014-12-01,0.5646644523954
2014-12-11,1.6949456170537
2014-12-21,3.0914625080182
2014-12-31,1.0768006046419
