date,wind
2011-01-01,4.34916666667
2011-01-02,5.05791666667
2011-01-03,2.76833333333
2011-01-04,3.06227272727
2011-01-05,5.17541666667
2011-01-06,2.39421052632
2011-01-07,2.514375
2011-01-08,3.00791666667
2011-01-09,3.9
2011-01-10,3.40041666667
2011-01-11,3.03304347826
2011-01-12,3.47875
2011-01-13,3.645
2011-01-14,1.96777777778
2011-01-15,2.721875
2011-01-16,3.14166666667
2011-01-17,2.98958333333
2011-01-18,1.765625
2011-01-19,2.11333333333
2011-01-20,2.84772727273
2011-01-21,3.075
2011-01-22,3.55333333333
2011-01-23,2.27
2011-01-24,3.62666666667
2011-01-25,1.82181818182
2011-01-26,2.3615
2011-01-27,2.86590909091
2011-01-28,2.72208333333
2011-01-29,4.54416666667
2011-01-30,4.61208333333
2011-01-31,3.92791666667
2011-02-01,2.70681818182
2011-02-02,2.1735
2011-02-03,3.69875
2011-02-04,3.74782608696
2011-02-05,3.94833333333
2011-02-06,6.09
2011-02-07,6.21833333333
2011-02-08,4.02041666667
2011-02-09,7.60958333333
2011-02-10,6.40125
2011-02-11,2.82904761905
2011-02-12,4.43333333333
2011-02-13,8.81125
2011-02-14,6.37166666667
2011-02-15,4.49916666667
2011-02-16,3.54541666667
2011-02-17,3.04208333333
2011-02-18,2.08055555556
2011-02-19,1.93263157895
2011-02-20,1.87352941176
2011-02-21,3.35722222222
2011-02-22,4.90125
2011-02-23,5.57958333333
2011-02-24,5.32416666667
2011-02-25,4.76958333333
2011-02-26,4.96083333333
2011-02-27,5.2725
2011-02-28,3.69083333333
2011-03-01,2.55476190476
2011-03-02,1.846875
2011-03-03,2.96833333333
2011-03-04,4.37041666667
2011-03-05,5.98041666667
2011-03-06,4.53
2011-03-07,3.89333333333
2011-03-08,2.67260869565
2011-03-09,1.50933333333
2011-03-10,2.93157894737
2011-03-11,3.45833333333
2011-03-12,3.10208333333
2011-03-13,2.6252173913
2011-03-14,4.6247826087
2011-03-15,4.35708333333
2011-03-16,4.54875
2011-03-17,4.01958333333
2011-03-18,2.364
2011-03-19,3.75217391304
2011-03-20,2.519375
2011-03-21,1.96681818182
2011-03-22,3.1419047619
2011-03-23,5.07333333333
2011-03-24,6.46625
2011-03-25,7.75875
2011-03-26,4.29523809524
2011-03-27,3.79333333333
2011-03-28,3.99583333333
2011-03-29,3.97625
2011-03-30,3.11181818182
2011-03-31,3.47391304348
2011-04-01,3.16142857143
2011-04-02,3.97166666667
2011-04-03,3.7652173913
2011-04-04,5.43416666667
2011-04-05,4.34416666667
2011-04-06,2.62590909091
2011-04-07,2.73416666667
2011-04-08,3.41583333333
2011-04-09,3.81125
2011-04-10,5.37166666667
2011-04-11,2.93409090909
2011-04-12,1.7475
2011-04-13,3.07176470588
2011-04-14,2.414
2011-04-15,2.90583333333
2011-04-16,2.72666666667
2011-04-17,3.54458333333
2011-04-18,5.19208333333
2011-04-19,4.85708333333
2011-04-20,4.06333333333
2011-04-21,3.15714285714
2011-04-22,3.1135
2011-04-23,0.970909090909
2011-04-24,2.57944444444
2011-04-25,3.2652173913
2011-04-26,2.229
2011-04-27,2.39380952381
2011-04-28,2.10176470588
2011-04-29,1.489375
2011-04-30,2.675
2011-05-01,1.24384615385
2011-05-02,2.11647058824
2011-05-03,2.1055
2011-05-04,1.99222222222
2011-05-05,2.1755
2011-05-06,2.1975
2011-05-07,4.30583333333
2011-05-08,3.64347826087
2011-05-09,3.45714285714
2011-05-10,4.12
2011-05-11,2.8575
2011-05-12,2.04095238095
2011-05-13,2.39714285714
2011-05-14,2.17909090909
2011-05-15,2.13
2011-05-16,2.14210526316
2011-05-17,2.71944444444
2011-05-18,3.04263157895
2011-05-19,2.229
2011-05-20,2.078
2011-05-21,1.69625
2011-05-22,2.1175
2011-05-23,1.91318181818
2011-05-24,2.59777777778
2011-05-25,2.06466666667
2011-05-26,5.23181818182
2011-05-27,3.98583333333
2011-05-28,3.6165
2011-05-29,1.55266666667
2011-05-30,2.20125
2011-05-31,2.80263157895
2011-06-01,2.95857142857
2011-06-02,2.3980952381
2011-06-03,2.93666666667
2011-06-04,4.60565217391
2011-06-05,5.40227272727
2011-06-06,4.05416666667
2011-06-07,2.8547826087
2011-06-08,2.57526315789
2011-06-09,2.22590909091
2011-06-10,2.03333333333
2011-06-11,2.39666666667
2011-06-12,2.61954545455
2011-06-13,2.43045454545
2011-06-14,2.02157894737
2011-06-15,2.8905
2011-06-16,2.88823529412
2011-06-17,3.00545454545
2011-06-18,2.46578947368
2011-06-19,2.9425
2011-06-20,3.44708333333
2011-06-21,3.16652173913
2011-06-22,4.73954545455
2011-06-23,4.965
2011-06-24,2.13136363636
2011-06-25,2.48578947368
2011-06-26,2.02947368421
2011-06-27,2.62652173913
2011-06-28,1.93333333333
2011-06-29,2.32857142857
2011-06-30,2.70125
2011-07-01,4.43304347826
2011-07-02,2.23136363636
2011-07-03,1.60083333333
2011-07-04,1.88842105263
2011-07-05,3.03454545455
2011-07-06,3.20944444444
2011-07-07,2.6145
2011-07-08,2.347
2011-07-09,3.20409090909
2011-07-10,3.66083333333
2011-07-11,3.71739130435
2011-07-12,1.63117647059
2011-07-13,2.025625
2011-07-14,1.71470588235
2011-07-15,1.22428571429
2011-07-16,2.18705882353
2011-07-17,1.89428571429
2011-07-18,1.84
2011-07-19,2.1265
2011-07-20,2.27411764706
2011-07-21,3.84583333333
2011-07-22,4.96875
2011-07-23,3.5547826087
2011-07-24,2.51157894737
2011-07-25,2.38523809524
2011-07-26,2.78608695652
2011-07-27,1.74857142857
2011-07-28,3.71176470588
2011-07-29,3.05818181818
2011-07-30,2.20136363636
2011-07-31,2.30789473684
2011-08-01,2.74363636364
2011-08-02,2.72166666667
2011-08-03,2.70791666667
2011-08-04,1.95636363636
2011-08-05,3.70818181818
2011-08-06,2.76136363636
2011-08-07,2.19666666667
2011-08-08,2.760625
2011-08-09,3.78421052632
2011-08-10,2.84684210526
2011-08-11,1.57105263158
2011-08-12,3.50304347826
2011-08-13,3.26434782609
2011-08-14,3.03363636364
2011-08-15,2.70863636364
2011-08-16,2.01777777778
2011-08-17,2.14428571429
2011-08-18,2.11952380952
2011-08-19,3.24772727273
2011-08-20,2.11857142857
2011-08-21,3.10217391304
2011-08-22,3.41304347826
2011-08-23,1.28333333333
2011-08-24,2.8925
2011-08-25,2.40210526316
2011-08-26,1.48941176471
2011-08-27,2.23619047619
2011-08-28,2.92666666667
2011-08-29,1.565
2011-08-30,2.36705882353
2011-08-31,2.366875
2011-09-01,1.45611111111
2011-09-02,3.34611111111
2011-09-03,2.77333333333
2011-09-04,2.352
2011-09-05,2.72583333333
2011-09-06,3.11166666667
2011-09-07,2.85285714286
2011-09-08,2.37
2011-09-09,2.73363636364
2011-09-10,5.60125
2011-09-11,7.09666666667
2011-09-12,5.4625
2011-09-13,1.781875
2011-09-14,2.89238095238
2011-09-15,2.97454545455
2011-09-16,3.487
2011-09-17,3.78708333333
2011-09-18,3.29681818182
2011-09-19,1.36692307692
2011-09-20,1.25818181818
2011-09-21,2.96
2011-09-22,1.1
2011-09-23,2.65333333333
2011-09-24,2.19666666667
2011-09-25,4.63666666667
2011-09-26,4.56590909091
2011-09-27,3.0915
2011-09-28,3.8852173913
2011-09-29,2.706
2011-09-30,2.64
2011-10-01,4.90541666667
2011-10-02,5.53166666667
2011-10-03,4.91739130435
2011-10-04,2.03764705882
2011-10-05,3.12095238095
2011-10-06,3.3275
2011-10-07,2.67380952381
2011-10-08,3.99833333333
2011-10-09,4.50041666667
2011-10-10,4.12083333333
2011-10-11,3.50458333333
2011-10-12,2.4480952381
2011-10-13,3.24952380952
2011-10-14,2.58157894737
2011-10-15,2.23222222222
2011-10-16,2.36722222222
2011-10-17,0.923333333333
2011-10-18,3.57473684211
2011-10-19,2.77058823529
2011-10-20,1.52466666667
2011-10-21,2.535
2011-10-22,2.68166666667
2011-10-23,3.13333333333
2011-10-24,3.54
2011-10-25,2.52590909091
2011-10-26,1.84789473684
2011-10-27,1.49615384615
2011-10-28,2.46863636364
2011-10-29,2.944375
2011-10-30,3.19375
2011-10-31,3.53272727273
2011-11-01,4.01125
2011-11-02,2.892
2011-11-03,3.39
2011-11-04,3.35666666667
2011-11-05,2.60272727273
2011-11-06,2.72388888889
2011-11-07,1.99333333333
2011-11-08,5.22416666667
2011-11-09,6.01
2011-11-10,4.5175
2011-11-11,3.57541666667
2011-11-12,2.39944444444
2011-11-13,2.356
2011-11-14,4.51416666667
2011-11-15,5.08458333333
2011-11-16,2.99166666667
2011-11-17,4.69291666667
2011-11-18,3.88571428571
2011-11-19,3.35590909091
2011-11-20,5.535
2011-11-21,2.56857142857
2011-11-22,3.14
2011-11-23,2.93916666667
2011-11-24,2.225
2011-11-25,3.84791666667
2011-11-26,4.05291666667
2011-11-27,3.93333333333
2011-11-28,5.70125
2011-11-29,5.38333333333
2011-11-30,3.39476190476
2011-12-01,2.616
2011-12-02,2.05210526316
2011-12-03,3.96083333333
2011-12-04,5.07833333333
2011-12-05,5.505
2011-12-06,4.49789473684
2011-12-07,2.065
2011-12-08,1.845
2011-12-09,1.73117647059
2011-12-10,3.71695652174
2011-12-11,3.77208333333
2011-12-12,4.19041666667
2011-12-13,3.07708333333
2011-12-14,4.30166666667
2011-12-15,4.3625
2011-12-16,5.96708333333
2011-12-17,7.83875
2011-12-18,7.24916666667
2011-12-19,2.6085
2011-12-20,5.04666666667
2011-12-21,4.315
2011-12-22,5.06666666667
2011-12-23,3.98625
2011-12-24,2.21095238095
2011-12-25,1.34111111111
2011-12-26,5.15083333333
2011-12-27,7.22
2011-12-28,7.685
2011-12-29,3.88541666667
2011-12-30,3.19541666667
2011-12-31,1.77166666667
2012-01-01,1.25416666667
2012-01-02,4.22916666667
2012-01-03,2.42041666667
2012-01-04,3.3325
2012-01-05,3.1175
2012-01-06,4.1775
2012-01-07,3.78
2012-01-08,3.26083333333
2012-01-09,2.89666666667
2012-01-10,1.22956521739
2012-01-11,1.3075
2012-01-12,2.41416666667
2012-01-13,4.72291666667
2012-01-14,1.46583333333
2012-01-15,1.5675
2012-01-16,1.69166666667
2012-01-17,1.77166666667
2012-01-18,1.37958333333
2012-01-19,1.61739130435
2012-01-20,2.46833333333
2012-01-21,3.70958333333
2012-01-22,4.56833333333
2012-01-23,5.21291666667
2012-01-24,3.55416666667
2012-01-25,2.28458333333
2012-01-26,2.59958333333
2012-01-27,3.42875
2012-01-28,4.34958333333
2012-01-29,4.92083333333
2012-01-30,3.4625
2012-01-31,3.47875
2012-02-01,3.52083333333
2012-02-02,1.57583333333
2012-02-03,1.47458333333
2012-02-04,2.84791666667
2012-02-05,2.91916666667
2012-02-06,2.63041666667
2012-02-07,2.53625
2012-02-08,3.47875
2012-02-09,3.23791666667
2012-02-10,3.33625
2012-02-11,1.42791666667
2012-02-12,3.6025
2012-02-13,1.82041666667
2012-02-14,2.80333333333
2012-02-15,3.37416666667
2012-02-16,2.83166666667
2012-02-17,2.39541666667
2012-02-18,2.10291666667
2012-02-19,1.98041666667
2012-02-20,1.63333333333
2012-02-21,1.70416666667
2012-02-22,2.79333333333
2012-02-23,3.13875
2012-02-24,3.94
2012-02-25,1.85291666667
2012-02-26,1.08708333333
2012-02-27,1.28375
2012-02-28,2.47125
2012-02-29,3.92166666667
2012-03-01,3.71541666667
2012-03-02,1.87125
2012-03-03,2.51583333333
2012-03-04,3.69958333333
2012-03-05,3.19708333333
2012-03-06,3.09625
2012-03-07,3.00791666667
2012-03-08,1.93875
2012-03-09,2.54
2012-03-10,3.61541666667
2012-03-11,2.58625
2012-03-12,3.83625
2012-03-13,5.8475
2012-03-14,6.7725
2012-03-15,5.12416666667
2012-03-16,4.02541666667
2012-03-17,3.70869565217
2012-03-18,4.20458333333
2012-03-19,2.55
2012-03-20,6.20541666667
2012-03-21,6.35125
2012-03-22,5.08916666667
2012-03-23,5.05083333333
2012-03-24,5.60125
2012-03-25,3.43136363636
2012-03-26,5.63583333333
2012-03-27,5.74166666667
2012-03-28,3.17142857143
2012-03-29,4.54954545455
2012-03-30,4.4252173913
2012-03-31,3.48142857143
2012-04-01,5.11333333333
2012-04-02,3.75916666667
2012-04-03,5.56916666667
2012-04-04,2.73083333333
2012-04-05,3.95909090909
2012-04-06,3.16958333333
2012-04-07,3.55458333333
2012-04-08,2.88086956522
2012-04-09,3.3395
2012-04-10,2.19111111111
2012-04-11,1.98411764706
2012-04-12,2.57761904762
2012-04-13,4.78391304348
2012-04-14,2.99238095238
2012-04-15,4.88260869565
2012-04-16,3.47090909091
2012-04-17,1.94428571429
2012-04-18,2.6375
2012-04-19,4.2
2012-04-20,3.91130434783
2012-04-21,1.866
2012-04-22,2.44866666667
2012-04-23,2.02142857143
2012-04-24,2.99235294118
2012-04-25,2.87421052632
2012-04-26,2.87695652174
2012-04-27,2.55105263158
2012-04-28,2.39333333333
2012-04-29,2.41304347826
2012-04-30,4.0847826087
2012-05-01,3.88
2012-05-02,4.30666666667
2012-05-03,3.33388888889
2012-05-04,1.68444444444
2012-05-05,3.52958333333
2012-05-06,2.54714285714
2012-05-07,2.61565217391
2012-05-08,2.81
2012-05-09,2.104
2012-05-10,2.37473684211
2012-05-11,2.57954545455
2012-05-12,2.43421052632
2012-05-13,3.19733333333
2012-05-14,4.12333333333
2012-05-15,3.92291666667
2012-05-16,4.79625
2012-05-17,4.97041666667
2012-05-18,3.57043478261
2012-05-19,3.38277777778
2012-05-20,3.29869565217
