tavg,tmin,tmax,wind,globrad,precip,relhumid,de-date
9.051666666666668,2.8983333333333334,14.83,3.081666666666667,18.575,0.31833333333333336,74.79166666666667,19.04.2016
8.696666666666667,3.2550000000000003,14.335,3.0416666666666665,16.778333333333332,0.84,75.04166666666667,20.04.2016
8.003333333333332,2.3833333333333333,13.188333333333333,2.861666666666667,14.229999999999999,1.3633333333333333,80.57166666666667,21.04.2016
8.121666666666668,3.385,12.936666666666667,2.78,15.955,1.7066666666666668,80.53,22.04.2016
8.648333333333333,2.8616666666666664,13.871666666666668,3.1999999999999997,17.52,1.0516666666666667,75.435,23.04.2016
9.768333333333333,2.6533333333333338,16.018333333333334,3.395,19.916666666666668,0.335,68.885,24.04.2016
9.695,3.1750000000000003,15.863333333333335,3.3816666666666664,21.263333333333332,0.44166666666666665,70.01166666666667,25.04.2016
10.293333333333333,3.7016666666666667,16.94,3.1166666666666667,22.22,0.09833333333333334,70.03333333333333,26.04.2016
12.308333333333335,4.456666666666667,19.241666666666664,2.655,21.883333333333336,0.34166666666666673,70.67666666666666,27.04.2016
13.495,7.601666666666667,19.093333333333334,2.5733333333333333,19.316666666666666,2.935,75.40666666666667,28.04.2016
13.211666666666668,7.96,18.576666666666664,2.401666666666667,18.330000000000002,0.3383333333333334,73.42666666666666,29.04.2016
12.451666666666668,7.108333333333334,17.545,2.2383333333333333,14.543333333333335,2.2783333333333333,79.54,30.04.2016
12.926666666666668,6.528333333333333,18.488333333333333,2.243333333333333,18.661666666666665,2.5316666666666667,79.25,01.05.2016
12.92,6.841666666666668,18.826666666666668,2.441666666666667,21.765,0.9116666666666666,74.32333333333334,02.05.2016
12.958333333333334,6.216666666666666,19.105,2.4716666666666667,23.25,0.48666666666666664,71.71833333333333,03.05.2016
14.148333333333333,7.146666666666666,20.52,2.73,20.811666666666667,1.6583333333333334,71.48666666666666,04.05.2016
14.473333333333334,8.145000000000001,20.571666666666665,2.7916666666666665,18.351666666666667,3.563333333333333,74.895,05.05.2016
13.286666666666667,7.601666666666667,18.593333333333334,2.9333333333333336,20.28,1.39,73.36333333333333,06.05.2016
13.108333333333334,6.496666666666667,19.15833333333333,2.4583333333333335,20.933333333333334,3.1033333333333335,73.93833333333333,07.05.2016
14.75,8.205,21.015,2.3466666666666667,23.346666666666668,0.31166666666666665,69.605,08.05.2016
15.464999999999998,8.953333333333333,21.301666666666666,2.2466666666666666,22.45,1.3716666666666668,70.385,09.05.2016
15.493333333333332,10.045,20.43166666666667,2.5866666666666664,18.375,1.1233333333333333,77.595,10.05.2016
16.903333333333332,11.411666666666667,21.713333333333335,2.2216666666666667,20.441666666666666,1.1183333333333334,74.645,11.05.2016
17.463333333333335,11.271666666666667,23.265,1.93,22.635,0.405,70.7,12.05.2016
16.385,9.815,21.978333333333335,2.4066666666666667,22.561666666666667,0.545,73.63666666666667,13.05.2016
15.496666666666668,10.046666666666667,20.2,2.518333333333333,20.226666666666667,2.445,79.145,14.05.2016
16.05666666666667,10.258333333333333,21.14,2.9599999999999995,18.156666666666666,2.421666666666667,79.72833333333334,15.05.2016
16.688333333333333,11.318333333333333,22.081666666666667,3.51,21.439999999999998,1.02,74.46833333333333,16.05.2016
17.55666666666667,11.416666666666666,23.388333333333335,3.4599999999999995,22.563333333333333,1.6500000000000001,74.625,17.05.2016
17.136666666666667,11.893333333333333,22.135,3.0549999999999997,23.061666666666667,1.325,75.57333333333334,18.05.2016
16.14666666666667,10.523333333333333,21.323333333333334,3.0533333333333332,22.813333333333333,0.4666666666666666,74.14666666666666,19.05.2016
16.758333333333333,9.611666666666666,22.7,2.66,24.58666666666667,0.8983333333333333,68.28166666666667,20.05.2016
18.111666666666665,10.931666666666667,23.77333333333333,1.9066666666666665,25.878333333333334,0.85,65.56166666666667,21.05.2016
18.476666666666667,12.231666666666667,23.715,1.7833333333333334,23.72666666666667,0.365,68.55166666666666,22.05.2016
19.081666666666667,11.986666666666666,25.036666666666665,2.2066666666666666,25.373333333333335,1.46,69.14666666666666,23.05.2016
18.04,12.511666666666665,23.44666666666667,3.06,21.810000000000002,1.0366666666666666,72.625,24.05.2016
17.34,11.191666666666668,22.916666666666668,2.973333333333333,21.554999999999996,2.4433333333333334,72.24166666666666,25.05.2016
15.751666666666665,10.581666666666667,20.596666666666668,3.2983333333333333,24.713333333333335,1.3733333333333333,68.76,26.05.2016
16.233333333333334,9.601666666666667,22.10666666666667,2.793333333333333,24.055000000000003,1.3366666666666667,72.04166666666667,27.05.2016
17.156666666666666,10.89,22.046666666666667,1.93,23.471666666666668,1.4799999999999998,74.75,28.05.2016
18.12666666666667,11.805,23.281666666666666,2.0433333333333334,24.035,2.1333333333333333,73.80333333333333,29.05.2016
18.003333333333334,12.566666666666668,22.365,2.1733333333333333,21.055,4.961666666666667,77.47,30.05.2016
17.285,12.136666666666668,21.900000000000002,2.643333333333333,19.23333333333333,1.3866666666666667,76.77166666666666,31.05.2016
17.41,12.435,21.968333333333334,2.9416666666666664,20.044999999999998,4.38,77.22833333333334,01.06.2016
