de-date,tavg,tmin,tmax,wind,globrad,precip,relhumid
01.01.2017,-8.658327102661133,-11.682025909423828,-6.694999694824219,3.781315803527832,1.6279270648956299,2.640204906463623,105.0768051147461
02.01.2017,-8.985332489013672,-12.004072189331055,-7.01161003112793,3.876006841659546,1.5581364631652832,2.6712727546691895,105.6681900024414
03.01.2017,-9.425102233886719,-12.485862731933594,-7.274280548095703,3.777270555496216,1.4550673961639404,2.75225830078125,105.72818756103516
04.01.2017,-9.670785903930664,-12.706390380859375,-7.493631362915039,3.6788058280944824,1.785383939743042,2.3984739780426025,105.19976806640625
05.01.2017,-9.556623458862305,-12.555276870727539,-7.566432952880859,3.725470781326294,1.6514801979064941,2.800248861312866,105.87025451660156
06.01.2017,-9.667211532592773,-12.597131729125977,-7.544942855834961,3.7672502994537354,1.8824371099472046,2.6742210388183594,106.05696105957031
07.01.2017,-9.748146057128906,-12.75111198425293,-7.676637649536133,3.859888792037964,1.6313457489013672,2.789187431335449,106.24290466308594
08.01.2017,-9.883176803588867,-12.953447341918945,-7.753911972045898,3.8768208026885986,1.806640625,2.899045705795288,106.15167999267578
09.01.2017,-10.205678939819336,-13.270971298217773,-8.059601783752441,3.972195863723755,1.7573788166046143,2.923259735107422,106.73490142822266
10.01.2017,-10.635494232177734,-13.74310302734375,-8.306865692138672,3.8734705448150635,1.6757702827453613,2.9953362941741943,106.78580474853516
11.01.2017,-10.865556716918945,-13.948596954345703,-8.506147384643555,3.7743070125579834,2.0284626483917236,2.6306405067443848,106.24736022949219
12.01.2017,-10.729928970336914,-13.776859283447266,-8.554070472717285,3.819535493850708,1.9178364276885986,3.0195724964141846,106.90685272216797
13.01.2017,-10.813072204589844,-13.792329788208008,-8.502779006958008,3.859121799468994,2.1729531288146973,2.8788580894470215,107.08155059814453
14.01.2017,-10.860492706298828,-13.914016723632812,-8.59967041015625,3.948798179626465,1.9468742609024048,2.977400064468384,107.25445556640625
15.01.2017,-10.955915451049805,-14.078094482421875,-8.637125015258789,3.9619967937469482,2.1479930877685547,3.0692198276519775,107.1491470336914
16.01.2017,-11.23272705078125,-14.35134506225586,-8.897977828979492,4.052874565124512,2.125333786010742,3.073917865753174,107.7171859741211
17.01.2017,-11.610834121704102,-14.773225784301758,-9.095459938049316,3.948902130126953,2.0710501670837402,3.125152349472046,107.75176239013672
18.01.2017,-11.783304214477539,-14.922544479370117,-9.24011516571045,3.8437654972076416,2.4517407417297363,2.7384557723999023,107.1958236694336
19.01.2017,-11.584360122680664,-14.688827514648438,-9.228704452514648,3.8823282718658447,2.369719982147217,3.104403495788574,107.83660888671875
20.01.2017,-11.598682403564453,-14.636676788330078,-9.113565444946289,3.9145960807800293,2.653982639312744,2.939908266067505,107.9913330078125
21.01.2017,-11.572061538696289,-14.685348510742188,-9.142327308654785,3.996350049972534,2.4575111865997314,3.0140697956085205,108.14297485351562
22.01.2017,-11.588521957397461,-14.771247863769531,-9.10763168334961,4.001078128814697,2.688624858856201,3.081110715866089,108.0150146484375
23.01.2017,-11.781818389892578,-14.961490631103516,-9.29261302947998,4.083000183105469,2.6962552070617676,3.060838222503662,108.55897521972656
24.01.2017,-12.072269439697266,-15.295879364013672,-9.410855293273926,3.969656467437744,2.672468423843384,3.087122678756714,108.56802368164062
25.01.2017,-12.15336799621582,-15.353631973266602,-9.47325325012207,3.8548076152801514,3.0837578773498535,2.675706624984741,107.98503112792969
26.01.2017,-11.859813690185547,-15.024702072143555,-9.376977920532227,3.8833963871002197,3.032346725463867,3.017376661300659,108.59716796875
27.01.2017,-11.776803970336914,-14.874181747436523,-9.174786567687988,3.905512809753418,3.347116470336914,2.8292551040649414,108.72161102294922
28.01.2017,-11.650642395019531,-14.821807861328125,-9.114747047424316,3.977024555206299,3.1809401512145996,2.8806447982788086,108.84125518798828
29.01.2017,-11.565925598144531,-14.804536819458008,-8.989964485168457,3.9715096950531006,3.4420242309570312,2.9259653091430664,108.6795425415039
30.01.2017,-11.656965255737305,-14.890033721923828,-9.08405590057373,4.043277263641357,3.4791879653930664,2.8852152824401855,109.1879653930664
31.01.2017,-11.84466552734375,-15.118677139282227,-9.11107349395752,3.919959306716919,3.4843764305114746,2.8924431800842285,109.15961456298828
01.02.2017,-11.823102951049805,-15.070262908935547,-9.082414627075195,3.7954065799713135,3.9239706993103027,2.463559150695801,108.53730773925781
02.02.2017,-11.427583694458008,-14.63534927368164,-8.895727157592773,3.814650535583496,3.900066375732422,2.789506435394287,109.10820770263672
03.02.2017,-11.243871688842773,-14.379621505737305,-8.604257583618164,3.827867269515991,4.241431713104248,2.5875465869903564,109.18943786621094
04.02.2017,-11.018861770629883,-14.223417282104492,-8.456537246704102,3.8910086154937744,4.100826740264893,2.627106189727783,109.26387023925781
05.02.2017,-10.837705612182617,-14.10428237915039,-8.246150016784668,3.8777284622192383,4.386338233947754,2.6627144813537598,109.05493927001953
06.02.2017,-10.835256576538086,-14.090457916259766,-8.257146835327148,3.942411184310913,4.446675777435303,2.61445689201355,109.5141372680664
07.02.2017,-10.932947158813477,-14.222875595092773,-8.203993797302246,3.812756061553955,4.473681449890137,2.616453170776367,109.43450927734375
08.02.2017,-10.825342178344727,-14.081884384155273,-8.098501205444336,3.6826727390289307,4.933623790740967,2.1846649646759033,108.75896453857422
09.02.2017,-10.348194122314453,-13.55854606628418,-7.83867073059082,3.697246789932251,4.9285101890563965,2.5100648403167725,109.2746353149414
10.02.2017,-10.087692260742188,-13.219013214111328,-7.478086471557617,3.706698417663574,5.287015438079834,2.309924602508545,109.2986831665039
