de-date,tavg,tmin,tmax,wind,globrad,precip,relhumid
01.01.2017,0.4618972339597776,-2.0703543049868074,3.294720793785817,6.278029837883807,9.601807941309866,9.640944453316026,118.97845029622401
02.01.2017,0.5296818209266304,-2.125259530702066,2.1993279913795605,6.313612757890014,9.69973043361152,9.63243594813372,118.92971087002876
03.01.2017,-0.46858245798520526,-2.307210093467661,1.2428198342667138,5.916165988236622,9.241674862643952,10.16084638904593,120.05114854403097
04.01.2017,-0.937095398063874,-3.013411542521282,2.3508776492551693,5.760548290517703,10.258512236156651,9.493078124126741,118.84371665288917
05.01.2017,-1.1269951982000561,-2.6831032772659915,1.455907800689094,5.777326327343287,10.11340169060505,9.83393055644485,121.24939118030898
06.01.2017,-1.2367246959105944,-3.697321938478562,2.1557753740712995,5.91151287403178,10.306673035826574,9.997464794635377,121.25596933491684
07.01.2017,-0.9283781483038008,-2.4826808310896014,1.699990901860356,5.887682511865195,9.374589180536494,9.976586654940936,120.20246947316616
08.01.2017,-0.9729727323393697,-3.6344592700429676,0.9606468542878377,5.873096478194417,9.358643291760318,10.740520551366796,120.93350075564248
09.01.2017,-1.5610540709508003,-3.883885510466834,0.4710952845031936,6.176481360493796,9.385725026891617,10.948217311994304,121.11175640865376
10.01.2017,-2.3226342726563285,-4.857833431438122,-0.20301867039882018,6.179483575689512,9.525992991393217,10.341625014895275,122.02957895801006
11.01.2017,-3.145236057640163,-5.291233975213972,-0.47157716470137945,5.855014710799347,9.65690135469855,10.44214376104215,120.14310868124507
12.01.2017,-3.3582903620023603,-5.448069412274493,-1.1733367217563684,5.744630021352065,9.716502479884774,11.259354419581705,121.96071679167628
13.01.2017,-2.975467953111048,-5.316669300020885,-0.271784829722496,5.826641669748938,10.224115419219116,10.19027068416099,122.24864514483103
14.01.2017,-3.130205471987421,-6.202722110624609,-1.088399137357614,6.01950439436396,9.573912273708446,10.532723534780292,121.4627553383518
15.01.2017,-3.3332059105155474,-6.143023713487435,-0.7994229024889895,5.883595843155256,9.91777102114446,10.523448728752197,122.16909959969621
16.01.2017,-4.920436078611983,-6.418208395204151,-1.131949379845139,6.056624731570683,9.803250234401219,9.929740692150276,122.44657787656102
17.01.2017,-4.417164487380678,-6.452959495589163,-2.1668693315744307,5.914153185657729,9.98158156231248,10.37685656962495,122.1312330993181
18.01.2017,-4.672247582869506,-7.31892293189357,-2.059140933754134,6.109808993713583,10.593747608473336,9.757947788543243,123.50412246255384
19.01.2017,-4.435650182610781,-7.288388536485058,-2.1920723758782277,6.030509554191062,10.255152192799537,10.51186836804236,122.26659270904891
20.01.2017,-4.792885798538166,-7.570345303585698,-1.8288908870346812,6.199056486617026,10.4597253930614,10.655006773729651,124.12250719682693
21.01.2017,-4.5307584852425675,-7.662010859360202,-2.100580074069976,6.146242496795545,10.720820129682167,10.704723411261817,123.96728284531528
22.01.2017,-4.889321569815427,-7.671431883006545,-1.5489688929286072,6.4119593645512305,10.603838435425995,10.276160906025721,123.60689049671697
23.01.2017,-4.3490014572104325,-7.8352862009525035,-2.5646262817542005,6.362772564331561,10.715755247732615,9.92639197763287,123.26577313924737
24.01.2017,-5.039828571928855,-8.573097005879529,-2.212133356305968,6.136618015118922,11.204528821079986,10.153771798538418,124.32160314252334
25.01.2017,-5.358263760430312,-7.945696869393291,-1.8008550788941093,6.297839790659899,11.264732191049626,9.408468255623,121.98652447735401
26.01.2017,-5.729285276342104,-7.876262586687154,-2.821778240203731,6.310208652636139,11.873462695049234,9.206090154389967,122.70569065764494
27.01.2017,-4.238651920107397,-7.629195285964027,-1.6101583676285345,6.333625656492766,11.366470107908036,9.443650273605028,124.09168855645942
28.01.2017,-4.228084525645707,-7.0711090153830725,-1.9612149243252488,6.54375866971324,12.576684471539133,10.19142399026566,123.11501214988793
29.01.2017,-5.045219570657081,-7.086761927773721,-1.5661461284254612,6.495311965891019,12.709515574885831,10.289212673942254,123.00967165873746
30.01.2017,-4.838334450273867,-7.047359281835678,-2.0687919792594367,6.65190892047579,12.015267666471217,9.42704753316957,123.22558827587284
31.01.2017,-4.489374125306696,-7.484949619382327,-1.7688416554307043,6.575271578188088,12.90963730304391,9.899343182990714,122.81853304121995
01.02.2017,-4.452346467686651,-6.472262697130204,-1.9832401914280875,6.548228137269336,12.79136492108303,9.145166941325732,121.88303113942108
02.02.2017,-4.505018963492158,-6.514610863666022,-1.8369841222667551,6.584071893480311,13.025973343634643,9.61362362597665,122.44042525390203
03.02.2017,-4.405579686494771,-6.486239452085101,-0.6601333773549518,6.391161239001443,13.113922849822057,9.40285661187107,121.95918159899499
04.02.2017,-3.6009562891437423,-6.318491543024657,-0.9410770757761766,6.550477821797718,12.834308133501679,8.944460406864584,122.6607908385237
05.02.2017,-3.0650934215782715,-5.532742051383472,0.25294644921347087,6.542148607507818,12.889024120710014,9.75996401379454,121.06113937916692
06.02.2017,-2.416064357528298,-6.433322746811822,-0.9242421046498671,6.73357334495794,13.444294829956394,9.018359517146058,122.18571425132055
07.02.2017,-3.5309751265673928,-6.1294004197483885,-0.3785064755746567,6.713972370455307,13.73768251495154,9.541903674964235,122.30762071878183
08.02.2017,-2.9233409951385902,-5.86613931046632,0.6415010100779973,6.460896416075397,13.370261324569546,8.800781110187371,120.30072125836448
09.02.2017,-2.7398020368649063,-4.8896872486182605,-0.0037462268766886844,6.280981520303124,13.375414111892091,9.644126042202139,120.03070026007809
10.02.2017,-2.660681680256456,-4.678921367762928,0.4986121135797223,6.608976267200096,14.130331362751901,9.34640574675698,121.35634728701422
