Latitude,Longitude,Layer_top_cm,Layer_bottom_cm,Organic Carbon (%),pH,Bulk Density (g/cm3),"Clay, (%)","Silt, (%)","Coarse, (%)","Sand, (%)",Ks (cm/h),Field Capacity,Wilting point,Wmax,Wmin
51.909673247218436,37.417722831470016,35.0,68.33333333333333,4.085,6.783333333333334,1.2783333333333333,28.3,44.71666666666667,9.799999999999999,26.983333333333334,1.16606486887929,0.3494057317447603,0.160244335353335,0.4513393078712405,0.005588218448499972
51.91136854377958,37.80091238603687,35.0,68.33333333333333,3.388333333333333,6.583333333333333,1.3,26.71666666666667,45.18333333333334,9.116666666666667,28.099999999999998,1.0198747943267807,0.34080677176746405,0.154937079097163,0.4424083499486111,0.005608729530071313
51.91185498665065,37.85243923832036,35.0,68.33333333333333,3.938333333333333,6.633333333333333,1.2933333333333332,28.166666666666668,43.916666666666664,10.200000000000001,27.916666666666668,1.0652617481630104,0.34485231983763814,0.15934311269776125,0.4468668032993263,0.0057455629430216764
51.9120248994933,37.820542233668206,35.0,68.33333333333333,3.1650000000000005,6.6499999999999995,1.27,32.550000000000004,38.75,8.85,28.7,1.1440475220588928,0.35510156856849395,0.17222928312420627,0.46253334035796767,0.006501414011205302
51.916199423136376,37.443993084743255,35.0,68.33333333333333,3.8366666666666664,6.766666666666667,1.2783333333333333,26.233333333333334,44.85,10.6,28.91666666666666,1.1990346345628984,0.3435388352970941,0.1543041823423819,0.4466680918469013,0.005598664921892438
51.92002091426831,37.84934821029746,35.0,68.33333333333333,3.888333333333333,6.7,1.2866666666666666,30.016666666666666,42.96666666666667,9.033333333333333,27.016666666666666,1.1048256490868666,0.35041744071787084,0.16486131161443343,0.45285015307616394,0.00586649965906465
51.92008932772954,37.793829827446096,35.0,68.33333333333333,3.36,6.6000000000000005,1.2833333333333334,35.266666666666666,41.81666666666667,8.75,22.916666666666668,0.9744059408935253,0.36324007711275125,0.17877960534434492,0.46587654338093953,0.00609167192180213
51.9212425205221,37.41927156366982,35.0,68.33333333333333,3.436666666666667,6.783333333333334,1.2766666666666666,28.633333333333336,43.416666666666664,10.15,27.95,1.194420804253731,0.3490327531315746,0.16136110691705383,0.4524104095197903,0.005775425192066741
51.92233476156021,37.83028264612183,35.0,68.33333333333333,3.295,6.666666666666667,1.2733333333333332,32.03333333333334,41.36666666666667,9.0,26.599999999999998,1.2206396594357332,0.35688572301734595,0.1709765225597232,0.46079229843024233,0.006086634258285476
51.922359220762985,37.81081411650465,35.0,68.33333333333333,3.3166666666666664,6.6000000000000005,1.28,34.75,38.81666666666666,8.416666666666666,26.433333333333337,1.063929576797752,0.35909412878647123,0.177861228182239,0.46515347046241784,0.006538557548798059
51.92642844939736,37.50269507466144,35.0,68.33333333333333,3.595,6.766666666666667,1.2733333333333332,28.683333333333334,41.11666666666667,8.983333333333333,30.2,1.2438022845492618,0.3465230095318739,0.16201846065366723,0.45358158059878534,0.006132491957465014
51.92861858113969,37.50972602774406,35.0,68.33333333333333,4.913333333333333,6.433333333333334,1.265,26.116666666666664,44.21666666666667,9.799999999999999,29.66666666666667,1.3213506904828325,0.3449228257313854,0.15469330009081242,0.45016384992511754,0.00566588388414052
51.93022866464792,37.551435959825525,35.0,68.33333333333333,3.67,6.683333333333334,1.2733333333333332,26.349999999999998,41.5,11.283333333333333,32.150000000000006,1.1858474874416778,0.33942758709828963,0.15486622277929354,0.44814525798217963,0.0061146387444339055
51.934194389264725,37.488831841485215,35.0,68.33333333333333,4.133333333333334,6.766666666666667,1.2750000000000001,25.05,43.61666666666667,9.266666666666667,31.333333333333332,1.2560977521727499,0.33832435132519273,0.1510295228570853,0.4447143023354609,0.005796440438473135
