date,tavg
2011-01-01,-6.63941666667
2011-01-16,-10.802027777770666
2011-01-31,-5.421555555558666
2011-02-15,-18.5939722222
2011-03-02,-5.579250000002667
2011-03-17,-1.2593647342982
2011-04-01,3.476111111112
2011-04-16,10.204416666671333
2011-05-01,15.315166666666666
2011-05-16,17.440222222213333
2011-05-31,19.38005555556
2011-06-15,20.23886111112
2011-06-30,21.310722222213332
2011-07-15,24.79008333334
2011-07-30,20.501694444446667
2011-08-14,18.759527777786666
2011-08-29,15.26116666666
2011-09-13,13.625555555568667
2011-09-28,10.766888888887333
2011-10-13,3.98808333333378
2011-10-28,1.2599999999993334
2011-11-12,-3.1198611111111334
2011-11-27,0.79691666666638
2011-12-12,-1.24324999999998
2011-12-27,0.34508333333335534
2012-01-11,-7.538222222224666
2012-01-26,-17.397388888886667
2012-02-10,-11.7205277777802
2012-02-25,-5.228222222220199
2012-03-11,-0.93275000000042
2012-03-26,2.962166666666867
2012-04-10,12.807083333331333
2012-04-25,16.97449999998
2012-05-10,20.164277777773332
2012-05-25,15.496583333319998
2012-06-09,21.80086111112
2012-06-24,20.695305555566666
2012-07-09,21.205805555553333
2012-07-24,23.932277777779998
2012-08-08,19.07461111111333
2012-08-23,15.643777777793334
2012-09-07,13.798666666679999
2012-09-22,12.911555555553333
2012-10-07,10.56194444444
2012-10-22,5.204916666666
2012-11-06,2.7026666666673336
2012-11-21,1.6691388888884002
2012-12-06,-8.171638888893753
2012-12-21,-5.748444444446466
2013-01-05,-5.128916666668
2013-01-20,-7.085583333327134
2013-02-04,-2.459694444444467
2013-02-19,-5.774444444444667
2013-03-06,-3.360333333332867
2013-03-21,-2.0883888888898
2013-04-05,7.700083333331333
2013-04-20,12.6158611111
2013-05-05,19.718027777766668
2013-05-20,18.871055555546665
2013-06-04,20.72672222222
2013-06-19,20.973972222233332
2013-07-04,21.298083333333334
2013-07-19,17.657777777773333
2013-08-03,20.85330555556
2013-08-18,18.165305555566665
2013-09-02,13.12969444444
2013-09-17,8.584527777783999
2013-10-02,7.0193888889002
2013-10-17,7.3351944444462
2013-11-01,7.532138888886666
2013-11-16,1.4092222222226667
2013-12-01,-4.201111111111066
2013-12-16,-1.1081944444441334
2013-12-31,-0.5623888888891333
2014-01-15,-14.856000000004466
2014-01-30,-9.735222222225334
2014-02-14,-1.1155833333337133
2014-03-01,1.0267499999999534
2014-03-16,3.806583333334427
2014-03-31,3.609055555555133
2014-04-15,12.470944444446667
2014-04-30,12.877583333324667
2014-05-15,22.149805555546667
2014-05-30,20.310499999993333
2014-06-14,15.036638888893332
2014-06-29,19.875000000006665
2014-07-14,21.873944444433334
2014-07-29,23.95761111112
2014-08-13,20.29713888888
2014-08-28,16.032499999993334
2014-09-12,12.328361111118
2014-09-27,7.4092777777759995
2014-10-12,4.894277777782887
2014-10-27,3.3445555555546664
2014-11-11,-1.9599722222228668
2014-11-26,-6.327583333330867
2014-12-11,0.60133333333226
2014-12-26,-9.1766944444484
