date,tavg
2011-04-24,12.0233333333
2011-04-25,13.9641666667
2011-04-26,14.2845833333
2011-04-27,14.4929166667
2011-04-28,14.8066666667
2011-04-29,14.4775
2011-04-30,13.4475
2011-05-01,12.9416666667
2011-05-02,15.04
2011-05-03,16.28
2011-05-04,17.23
2011-05-05,18.1895833333
2011-05-06,17.0658333333
2011-05-07,15.4875
2011-05-08,15.6704166667
2011-05-09,15.2825
2011-05-10,11.3983333333
2011-05-11,14.6383333333
2011-05-12,15.8741666667
2011-05-13,16.1504166667
2011-05-14,14.96875
2011-05-15,13.51
2011-05-16,11.8825
2011-05-17,14.60625
2011-05-18,16.7495833333
2011-05-19,17.1675
2011-05-20,17.78875
2011-05-21,18.94375
2011-05-22,19.8829166667
2011-05-23,20.6433333333
2011-05-24,19.47375
2011-05-25,17.7545833333
2011-05-26,14.2229166667
2011-05-27,14.1233333333
2011-05-28,17.4733333333
2011-05-29,19.68625
2011-05-30,21.2045833333
2011-05-31,22.00125
2011-06-01,22.1925
2011-06-02,20.8504166667
2011-06-03,21.19625
2011-06-04,17.9579166667
2011-06-05,18.7279166667
2011-06-06,20.2295833333
2011-06-07,17.8720833333
2011-06-08,17.7645833333
2011-06-09,17.8395833333
2011-06-10,17.3004166667
2011-06-11,19.0904166667
2011-06-12,19.8170833333
2011-06-13,18.8966666667
2011-06-14,18.9641666667
2011-06-15,19.7966666667
2011-06-16,19.4633333333
2011-06-17,19.4175
2011-06-18,20.0991666667
2011-06-19,23.6333333333
2011-06-20,23.0525
2011-06-21,18.1370833333
2011-06-22,18.0654166667
2011-06-23,19.4541666667
2011-06-24,20.61125
2011-06-25,21.8916666667
2011-06-26,21.6904166667
2011-06-27,20.4766666667
2011-06-28,17.98125
2011-06-29,19.8125
2011-06-30,21.28
2011-07-01,22.0125
2011-07-02,20.4083333333
2011-07-03,21.705
2011-07-04,21.1858333333
2011-07-05,20.3083333333
2011-07-06,20.12375
2011-07-07,20.39875
2011-07-08,21.0795833333
2011-07-09,20.4579166667
2011-07-10,21.08125
2011-07-11,21.5075
2011-07-12,21.5458333333
2011-07-13,23.1608333333
2011-07-14,23.4054166667
2011-07-15,24.1220833333
2011-07-16,24.9079166667
2011-07-17,25.5266666667
2011-07-18,25.01875
2011-07-19,23.1591666667
2011-07-20,24.5708333333
2011-07-21,23.74
2011-07-22,26.0754166667
2011-07-23,24.2504166667
2011-07-24,24.7804166667
2011-07-25,24.5995833333
2011-07-26,25.59625
2011-07-27,26.5929166667
2011-07-28,24.655
2011-07-29,24.2558333333
2011-07-30,24.62625
2011-07-31,21.89625
2011-08-01,19.2354166667
2011-08-02,18.5975
2011-08-03,15.8329166667
2011-08-04,16.815
2011-08-05,15.0895833333
2011-08-06,17.825
2011-08-07,19.405
2011-08-08,20.5645833333
2011-08-09,22.75625
2011-08-10,23.0004166667
2011-08-11,22.22875
2011-08-12,23.3025
2011-08-13,26.35
2011-08-14,25.4183333333
2011-08-15,24.1466666667
2011-08-16,22.9379166667
2011-08-17,22.2870833333
2011-08-18,20.1875
2011-08-19,17.8179166667
2011-08-20,18.2683333333
2011-08-21,15.58875
2011-08-22,15.6766666667
2011-08-23,16.6104166667
2011-08-24,17.22
2011-08-25,14.6641666667
2011-08-26,15.0141666667
2011-08-27,16.9079166667
2011-08-28,18.6470833333
2011-08-29,18.47125
2011-08-30,19.59
2011-08-31,20.33875
2011-09-01,20.5883333333
2011-09-02,16.415
2011-09-03,14.8045833333
2011-09-04,13.8308333333
2011-09-05,13.03375
2011-09-06,13.69375
2011-09-07,13.36375
2011-09-08,13.4408333333
2011-09-09,13.01125
2011-09-10,11.9879166667
2011-09-11,12.2283333333
2011-09-12,14.1191666667
2011-09-13,13.6608333333
2011-09-14,17.9216666667
2011-09-15,18.5654166667
2011-09-16,15.1491666667
2011-09-17,12.6425
2011-09-18,11.9229166667
2011-09-19,11.6725
2011-09-20,12.7891666667
2011-09-21,15.4491666667
2011-09-22,12.8041666667
2011-09-23,14.8654166667
2011-09-24,14.26
2011-09-25,10.8375
2011-09-26,9.71083333333
2011-09-27,12.1320833333
2011-09-28,11.29375
2011-09-29,8.41291666667
2011-09-30,8.45375
2011-10-01,9.98041666667
2011-10-02,6.55625
2011-10-03,5.8825
2011-10-04,6.73666666667
2011-10-05,12.2083333333
2011-10-06,12.0279166667
2011-10-07,12.2466666667
2011-10-08,15.7758333333
2011-10-09,15.8320833333
2011-10-10,14.71
2011-10-11,11.1625
2011-10-12,10.22375
2011-10-13,7.77375
2011-10-14,4.27958333333
2011-10-15,4.145
2011-10-16,2.13666666667
2011-10-17,-0.0370833333333
2011-10-18,2.52875
2011-10-19,5.09666666667
2011-10-20,4.97
2011-10-21,6.89958333333
2011-10-22,5.44708333333
2011-10-23,3.21916666667
2011-10-24,4.68166666667
2011-10-25,2.30541666667
2011-10-26,2.17541666667
2011-10-27,4.19958333333
2011-10-28,3.555
2011-10-29,2.35416666667
2011-10-30,2.88041666667
2011-10-31,5.50583333333
2011-11-01,6.78
2011-11-02,5.69125
2011-11-03,4.51458333333
2011-11-04,5.57583333333
2011-11-05,0.829583333333
2011-11-06,-6.19791666667
2011-11-07,-7.87625
2011-11-08,-0.484583333333
2011-11-09,1.02958333333
2011-11-10,-2.54
2011-11-11,-2.7175
2011-11-12,-1.10416666667
2011-11-13,-0.73375
2011-11-14,-1.63333333333
2011-11-15,-0.781666666667
2011-11-16,-6.39875
2011-11-17,-1.56333333333
2011-11-18,1.16333333333
2011-11-19,0.435
2011-11-20,1.3375
2011-11-21,-5.11458333333
2011-11-22,-4.17666666667
2011-11-23,-9.62208333333
2011-11-24,-11.7125
2011-11-25,-5.30791666667
2011-11-26,-1.585
2011-11-27,1.20666666667
2011-11-28,1.44375
2011-11-29,1.69958333333
2011-11-30,0.117083333333
2011-12-01,-1.61125
2011-12-02,-3.59
2011-12-03,-1.93416666667
2011-12-04,2.21375
2011-12-05,5.56
2011-12-06,6.18791666667
2011-12-07,0.882083333333
2011-12-08,-1.19666666667
2011-12-09,0.075
2011-12-10,0.0616666666667
2011-12-11,0.838333333333
2011-12-12,0.266666666667
2011-12-13,-1.31083333333
2011-12-14,-1.50083333333
2011-12-15,1.04583333333
2011-12-16,0.69875
2011-12-17,0.709166666667
2011-12-18,0.0733333333333
2011-12-19,0.505
2011-12-20,-1.19666666667
2011-12-21,0.279583333333
2011-12-22,1.06
2011-12-23,-2.34
2011-12-24,-4.88833333333
2011-12-25,-8.3975
2011-12-26,-3.65291666667
2011-12-27,3.27375
2011-12-28,2.65875
2011-12-29,-1.63625
2011-12-30,-0.69125
2011-12-31,-0.522083333333
2012-01-01,0.00583333333333
2012-01-02,-1.415
2012-01-03,-2.19
2012-01-04,0.560833333333
2012-01-05,1.34416666667
2012-01-06,2.7825
2012-01-07,2.17625
2012-01-08,1.10708333333
2012-01-09,0.176666666667
2012-01-10,-2.455
2012-01-11,-1.815
2012-01-12,-2.27375
2012-01-13,0.20375
2012-01-14,-1.68666666667
2012-01-15,-3.54458333333
2012-01-16,-3.86208333333
2012-01-17,-5.20541666667
2012-01-18,-7.51166666667
2012-01-19,-8.35333333333
2012-01-20,-11.9416666667
2012-01-21,-9.57291666667
2012-01-22,-12.89375
2012-01-23,-12.82875
2012-01-24,-15.725
2012-01-25,-16.0625
2012-01-26,-15.5166666667
2012-01-27,-15.2891666667
2012-01-28,-13.4908333333
2012-01-29,-11.5895833333
2012-01-30,-14.5070833333
2012-01-31,-19.4904166667
2012-02-01,-22.56375
2012-02-02,-18.8279166667
2012-02-03,-21.7325
2012-02-04,-19.4579166667
2012-02-05,-15.5495833333
2012-02-06,-17.2208333333
2012-02-07,-19.7483333333
2012-02-08,-18.2775
2012-02-09,-17.69875
2012-02-10,-17.4179166667
2012-02-11,-23.4741666667
2012-02-12,-18.985
2012-02-13,-17.3933333333
2012-02-14,-13.51625
2012-02-15,-5.72291666667
2012-02-16,-9.2375
2012-02-17,-10.915
2012-02-18,-12.4925
2012-02-19,-14.19625
2012-02-20,-16.2825
2012-02-21,-8.37875
2012-02-22,-4.77125
2012-02-23,-2.52
2012-02-24,-0.504583333333
2012-02-25,0.43625
2012-02-26,0.464166666667
2012-02-27,-0.0075
2012-02-28,-1.46458333333
2012-02-29,-2.57458333333
2012-03-01,-4.08041666667
2012-03-02,-6.22208333333
2012-03-03,-9.05
2012-03-04,-5.45291666667
2012-03-05,-4.04291666667
2012-03-06,-6.15666666667
2012-03-07,-8.40875
2012-03-08,-11.9770833333
2012-03-09,-12.14625
2012-03-10,-7.74
2012-03-11,-7.43
2012-03-12,-2.46666666667
2012-03-13,1.23833333333
2012-03-14,0.0791666666667
2012-03-15,-4.4025
2012-03-16,-7.7725
2012-03-17,-4.92208333333
2012-03-18,3.57708333333
2012-03-19,4.10833333333
2012-03-20,3.35583333333
2012-03-21,2.1725
2012-03-22,0.767916666667
2012-03-23,2.07291666667
2012-03-24,-2.37708333333
2012-03-25,-1.9925
2012-03-26,-0.830416666667
2012-03-27,-3.06083333333
2012-03-28,-2.00166666667
2012-03-29,-0.982083333333
2012-03-30,4.26916666667
2012-03-31,1.7575
2012-04-01,1.88958333333
2012-04-02,0.895833333333
2012-04-03,2.22416666667
2012-04-04,2.01625
2012-04-05,7.61916666667
2012-04-06,3.0625
2012-04-07,6.55083333333
2012-04-08,10.49
2012-04-09,10.5325
2012-04-10,9.08791666667
2012-04-11,8.35125
2012-04-12,7.73791666667
2012-04-13,7.27333333333
2012-04-14,11.1525
2012-04-15,15.7875
2012-04-16,16.5916666667
2012-04-17,15.575
2012-04-18,14.04375
2012-04-19,14.4025
2012-04-20,15.7679166667
2012-04-21,14.2375
2012-04-22,14.6083333333
2012-04-23,13.1583333333
2012-04-24,14.3308333333
2012-04-25,16.6808333333
2012-04-26,18.2658333333
2012-04-27,17.5825
2012-04-28,16.4595833333
2012-04-29,19.9833333333
2012-04-30,15.4033333333
2012-05-01,13.1379166667
2012-05-02,11.0658333333
2012-05-03,13.0733333333
2012-05-04,16.7579166667
2012-05-05,18.5745833333
2012-05-06,19.6395833333
2012-05-07,19.6758333333
2012-05-08,19.1125
2012-05-09,19.2045833333
2012-05-10,21.0458333333
2012-05-11,21.0058333333
2012-05-12,22.1466666667
2012-05-13,20.8354166667
2012-05-14,17.8820833333
2012-05-15,21.0095833333
2012-05-16,21.485
2012-05-17,19.8125
2012-05-18,19.90375
2012-05-19,20.2654166667
2012-05-20,20.8395833333
2012-05-21,20.2608333333
2012-05-22,20.7179166667
2012-05-23,20.885
2012-05-24,14.36875
2012-05-25,12.8045833333
2012-05-26,10.6833333333
2012-05-27,14.3258333333
2012-05-28,16.185
2012-05-29,17.94125
2012-05-30,16.24375
2012-05-31,15.12625
2012-06-01,12.5108333333
2012-06-02,14.1825
2012-06-03,13.3933333333
2012-06-04,11.73875
2012-06-05,16.52
2012-06-06,22.2779166667
2012-06-07,21.4633333333
2012-06-08,17.0520833333
2012-06-09,18.5729166667
2012-06-10,21.4929166667
2012-06-11,22.8641666667
2012-06-12,25.7720833333
2012-06-13,25.0795833333
2012-06-14,25.8395833333
2012-06-15,22.8304166667
2012-06-16,19.7533333333
2012-06-17,19.7920833333
2012-06-18,21.5729166667
2012-06-19,19.5525
2012-06-20,21.8529166667
2012-06-21,20.6391666667
2012-06-22,20.1929166667
2012-06-23,21.2054166667
2012-06-24,20.9566666667
2012-06-25,19.2966666667
2012-06-26,21.0016666667
2012-06-27,18.2016666667
2012-06-28,16.9754166667
2012-06-29,17.2408333333
2012-06-30,17.57
2012-07-01,18.3633333333
2012-07-02,20.1379166667
2012-07-03,22.1983333333
2012-07-04,21.03125
2012-07-05,24.1525
2012-07-06,26.6425
2012-07-07,24.1841666667
2012-07-08,22.4766666667
2012-07-09,21.98125
2012-07-10,23.5454166667
2012-07-11,24.2658333333
2012-07-12,24.0525
2012-07-13,24.42125
2012-07-14,21.915
2012-07-15,23.4354166667
2012-07-16,22.7566666667
2012-07-17,17.2245833333
2012-07-18,17.2629166667
2012-07-19,17.2470833333
2012-07-20,20.7458333333
2012-07-21,20.04875
2012-07-22,19.2183333333
2012-07-23,19.96625
2012-07-24,20.0833333333
2012-07-25,21.5316666667
2012-07-26,23.3370833333
2012-07-27,24.33375
2012-07-28,23.9575
2012-07-29,22.2945833333
2012-07-30,21.3404166667
2012-07-31,21.4695833333
2012-08-01,23.53625
2012-08-02,25.6416666667
2012-08-03,25.2029166667
2012-08-04,24.165
2012-08-05,27.2441666667
2012-08-06,26.86125
2012-08-07,27.985
2012-08-08,27.0891666667
2012-08-09,20.9025
2012-08-10,20.7858333333
2012-08-11,20.0770833333
2012-08-12,20.44875
2012-08-13,21.4620833333
2012-08-14,20.43125
2012-08-15,20.1266666667
2012-08-16,19.3625
2012-08-17,17.12375
2012-08-18,17.4225
2012-08-19,17.035
2012-08-20,18.095
2012-08-21,12.1404166667
2012-08-22,13.6166666667
2012-08-23,16.4970833333
2012-08-24,18.1454166667
2012-08-25,15.2691666667
2012-08-26,18.8179166667
2012-08-27,14.7904166667
2012-08-28,18.38875
2012-08-29,17.8608333333
2012-08-30,14.7041666667
2012-08-31,13.5566666667
2012-09-01,12.8366666667
2012-09-02,11.055
2012-09-03,15.3670833333
2012-09-04,15.7729166667
2012-09-05,15.2304166667
2012-09-06,16.3641666667
2012-09-07,14.2041666667
2012-09-08,11.965
2012-09-09,11.105
2012-09-10,10.6291666667
2012-09-11,11.4629166667
2012-09-12,15.7395833333
2012-09-13,16.265
2012-09-14,16.3225
2012-09-15,17.3116666667
2012-09-16,15.06
2012-09-17,12.6916666667
2012-09-18,12.56375
2012-09-19,13.3091666667
2012-09-20,13.85625
2012-09-21,14.4941666667
2012-09-22,16.69875
2012-09-23,15.2183333333
2012-09-24,10.4675
2012-09-25,10.3579166667
2012-09-26,10.8258333333
2012-09-27,14.3729166667
2012-09-28,17.0708333333
2012-09-29,14.5704166667
2012-09-30,11.6475
2012-10-01,11.0495833333
2012-10-02,9.06875
2012-10-03,13.42125
2012-10-04,13.36375
2012-10-05,12.8275
2012-10-06,12.7125
2012-10-07,14.79375
2012-10-08,14.88125
2012-10-09,9.33166666667
2012-10-10,8.71875
2012-10-11,7.395
2012-10-12,7.88625
2012-10-13,6.04958333333
2012-10-14,5.47458333333
2012-10-15,7.48916666667
2012-10-16,12.0620833333
2012-10-17,15.8225
2012-10-18,12.84125
2012-10-19,13.3141666667
2012-10-20,11.0170833333
2012-10-21,11.3520833333
2012-10-22,9.365
2012-10-23,5.01625
2012-10-24,3.13833333333
2012-10-25,3.37333333333
2012-10-26,5.54666666667
2012-10-27,1.97916666667
2012-10-28,6.61166666667
2012-10-29,8.98625
2012-10-30,3.60583333333
2012-10-31,6.7475
2012-11-01,3.04833333333
2012-11-02,1.95875
2012-11-03,3.07833333333
2012-11-04,6.90375
2012-11-05,8.71458333333
2012-11-06,9.33208333333
2012-11-07,4.5775
2012-11-08,3.93666666667
2012-11-09,6.7925
2012-11-10,3.26791666667
2012-11-11,-2.03083333333
2012-11-12,1.28875
2012-11-13,3.34583333333
2012-11-14,1.07958333333
2012-11-15,2.05416666667
2012-11-16,2.17
2012-11-17,3.01541666667
2012-11-18,0.86875
2012-11-19,-0.4
2012-11-20,1.24166666667
2012-11-21,3.0575
2012-11-22,1.35791666667
2012-11-23,-1.34166666667
2012-11-24,-1.92458333333
2012-11-25,-3.34791666667
2012-11-26,-0.3075
2012-11-27,-0.109166666667
2012-11-28,-1.92625
2012-11-29,4.01916666667
2012-11-30,9.65333333333
2012-12-01,9.11125
2012-12-02,5.26333333333
2012-12-03,-0.261666666667
2012-12-04,3.07333333333
2012-12-05,-1.28
2012-12-06,-2.56833333333
2012-12-07,-1.43541666667
2012-12-08,-0.0570833333333
2012-12-09,-3.34666666667
2012-12-10,-0.684583333333
2012-12-11,-4.03291666667
2012-12-12,-8.31916666667
2012-12-13,-6.31958333333
2012-12-14,-9.55625
2012-12-15,-12.1170833333
2012-12-16,-13.3541666667
2012-12-17,-14.9541666667
2012-12-18,-15.62375
2012-12-19,-15.62375
2012-12-20,-14.5816666667
2012-12-21,-13.2566666667
2012-12-22,-12.0720833333
2012-12-23,-14.69
2012-12-24,-18.86
2012-12-25,-14.8454166667
2012-12-26,-2.78916666667
2012-12-27,1.4425
2012-12-28,1.4825
2012-12-29,-1.84625
2012-12-30,-6.22208333333
2012-12-31,-3.08208333333
2013-01-01,-0.9725
2013-01-02,-0.82
2013-01-03,0.165
2013-01-04,0.139583333333
2013-01-05,-0.3375
2013-01-06,-1.93208333333
2013-01-07,-2.04958333333
2013-01-08,-2.73458333333
2013-01-09,-6.24666666667
2013-01-10,-9.47458333333
2013-01-11,-7.16375
2013-01-12,-4.94166666667
2013-01-13,-8.47333333333
2013-01-14,-10.3
2013-01-15,-12.9216666667
2013-01-16,-4.85166666667
2013-01-17,-2.25
2013-01-18,-1.74708333333
2013-01-19,-1.50958333333
2013-01-20,0.975
2013-01-21,-0.70125
2013-01-22,-9.7125
2013-01-23,-12.9479166667
2013-01-24,-10.4858333333
2013-01-25,-13.6183333333
2013-01-26,-17.1670833333
2013-01-27,-16.4995833333
2013-01-28,-9.23458333333
2013-01-29,-5.93291666667
2013-01-30,-5.5125
2013-01-31,-5.11791666667
2013-02-01,-1.87166666667
2013-02-02,0.77625
2013-02-03,0.767083333333
2013-02-04,1.76666666667
2013-02-05,-1.03041666667
2013-02-06,-0.276666666667
2013-02-07,-1.67583333333
2013-02-08,-1.05166666667
2013-02-09,-0.315833333333
2013-02-10,1.02875
2013-02-11,0.202083333333
2013-02-12,-3.17541666667
2013-02-13,-2.83625
2013-02-14,-4.04083333333
2013-02-15,-3.81625
2013-02-16,-4.91541666667
2013-02-17,-7.19083333333
2013-02-18,-9.5675
2013-02-19,-9.9275
2013-02-20,-9.165
2013-02-21,-6.21875
2013-02-22,-6.89833333333
2013-02-23,-8.265
2013-02-24,-9.62958333333
2013-02-25,-8.55791666667
2013-02-26,-6.88416666667
2013-02-27,-3.79541666667
2013-02-28,0.259166666667
2013-03-01,0.59
2013-03-02,-0.362916666667
2013-03-03,-5.02666666667
2013-03-04,-1.68083333333
2013-03-05,-11.05375
2013-03-06,-6.81
2013-03-07,1.05333333333
2013-03-08,-3.68875
2013-03-09,-7.44166666667
2013-03-10,-4.91041666667
2013-03-11,-7.15958333333
2013-03-12,-7.24083333333
2013-03-13,-6.34833333333
2013-03-14,-4.39958333333
2013-03-15,3.865
2013-03-16,3.93541666667
2013-03-17,-2.89666666667
2013-03-18,-2.83708333333
2013-03-19,-4.59625
2013-03-20,-0.929583333333
2013-03-21,-2.47416666667
2013-03-22,-4.31666666667
2013-03-23,-2.765
2013-03-24,-3.72041666667
2013-03-25,-7.52125
2013-03-26,-8.72666666667
2013-03-27,-8.92541666667
2013-03-28,-8.63041666667
2013-03-29,-5.74208333333
2013-03-30,-3.28208333333
2013-03-31,0.709583333333
2013-04-01,7.31375
2013-04-02,7.75416666667
2013-04-03,4.04375
2013-04-04,4.95708333333
2013-04-05,8.2625
2013-04-06,8.52708333333
2013-04-07,4.03583333333
2013-04-08,1.645
2013-04-09,3.45875
2013-04-10,4.71
2013-04-11,4.73458333333
2013-04-12,6.52916666667
2013-04-13,7.67916666667
2013-04-14,8.86291666667
2013-04-15,9.48875
2013-04-16,9.19041666667
2013-04-17,11.3895833333
2013-04-18,13.0079166667
2013-04-19,13.9795833333
2013-04-20,15.0458333333
2013-04-21,9.33166666667
2013-04-22,5.56791666667
2013-04-23,6.90583333333
2013-04-24,8.83583333333
2013-04-25,10.0270833333
2013-04-26,9.78375
2013-04-27,17.5520833333
2013-04-28,20.4633333333
2013-04-29,13.2308333333
2013-04-30,13.9983333333
2013-05-01,14.535
2013-05-02,12.6104166667
2013-05-03,13.3995833333
2013-05-04,17.9504166667
2013-05-05,18.7991666667
2013-05-06,15.36875
2013-05-07,11.75375
2013-05-08,13.4208333333
2013-05-09,16.8908333333
2013-05-10,19.095
2013-05-11,20.7583333333
2013-05-12,21.0025
2013-05-13,21.1633333333
2013-05-14,21.9645833333
2013-05-15,23.67
2013-05-16,23.9645833333
2013-05-17,24.1254166667
2013-05-18,23.2708333333
2013-05-19,20.5225
2013-05-20,18.18
2013-05-21,20.2233333333
2013-05-22,18.4570833333
2013-05-23,20.16125
2013-05-24,22.1004166667
2013-05-25,18.625
2013-05-26,18.3891666667
2013-05-27,18.525
2013-05-28,16.8883333333
2013-05-29,17.1458333333
2013-05-30,18.4325
2013-05-31,19.5408333333
2013-06-01,20.5204166667
2013-06-02,17.1933333333
2013-06-03,18.6833333333
2013-06-04,20.225
2013-06-05,20.6241666667
2013-06-06,17.7645833333
2013-06-07,16.9554166667
2013-06-08,18.4345833333
2013-06-09,18.8225
2013-06-10,20.6408333333
2013-06-11,22.6775
2013-06-12,20.6133333333
2013-06-13,20.79875
2013-06-14,21.3641666667
2013-06-15,23.1754166667
2013-06-16,24.4595833333
2013-06-17,24.1141666667
2013-06-18,20.2308333333
2013-06-19,17.17
2013-06-20,18.4058333333
2013-06-21,17.30125
2013-06-22,15.9229166667
2013-06-23,17.6333333333
2013-06-24,20.3879166667
2013-06-25,24.0308333333
2013-06-26,23.9066666667
2013-06-27,24.88625
2013-06-28,24.3691666667
2013-06-29,23.0966666667
2013-06-30,22.32375
2013-07-01,20.4766666667
2013-07-02,22.7316666667
2013-07-03,21.9666666667
2013-07-04,23.3941666667
2013-07-05,23.9379166667
2013-07-06,24.6133333333
2013-07-07,24.4054166667
2013-07-08,21.6020833333
2013-07-09,18.8204166667
2013-07-10,20.62375
2013-07-11,20.80125
2013-07-12,20.7633333333
2013-07-13,21.9654166667
2013-07-14,21.62875
2013-07-15,18.8025
2013-07-16,18.6295833333
2013-07-17,19.8525
2013-07-18,19.6308333333
2013-07-19,20.13
2013-07-20,19.73375
2013-07-21,16.9308333333
2013-07-22,14.5295833333
2013-07-23,15.3391666667
2013-07-24,14.7383333333
2013-07-25,17.1583333333
2013-07-26,16.4683333333
2013-07-27,17.21875
2013-07-28,17.7925
2013-07-29,17.9933333333
2013-07-30,17.1916666667
2013-07-31,19.6254166667
2013-08-01,19.99125
2013-08-02,20.0254166667
2013-08-03,16.8541666667
2013-08-04,18.1704166667
2013-08-05,18.99125
2013-08-06,20.3566666667
2013-08-07,20.7595833333
2013-08-08,20.4366666667
2013-08-09,20.77125
2013-08-10,22.66625
2013-08-11,24.4883333333
2013-08-12,23.645
2013-08-13,23.2525
2013-08-14,23.59375
2013-08-15,21.1741666667
2013-08-16,18.96125
2013-08-17,18.6783333333
2013-08-18,18.6533333333
2013-08-19,18.8441666667
2013-08-20,19.8941666667
2013-08-21,18.8091666667
2013-08-22,19.68375
2013-08-23,20.42625
2013-08-24,21.2708333333
2013-08-25,19.79875
2013-08-26,16.8041666667
2013-08-27,14.8904166667
2013-08-28,16.0070833333
2013-08-29,17.9141666667
2013-08-30,18.4254166667
2013-08-31,15.8791666667
2013-09-01,15.17875
2013-09-02,15.7429166667
2013-09-03,13.31875
2013-09-04,13.8683333333
2013-09-05,12.55625
2013-09-06,11.6804166667
2013-09-07,11.3225
2013-09-08,12.3841666667
2013-09-09,12.6308333333
2013-09-10,13.3545833333
2013-09-11,12.4558333333
2013-09-12,12.5995833333
2013-09-13,13.4408333333
2013-09-14,14.2741666667
2013-09-15,14.5608333333
2013-09-16,12.7554166667
2013-09-17,12.8225
2013-09-18,14.7633333333
2013-09-19,14.7566666667
2013-09-20,13.2241666667
2013-09-21,12.6379166667
2013-09-22,11.9354166667
2013-09-23,9.85083333333
2013-09-24,7.66583333333
2013-09-25,7.685
2013-09-26,6.01666666667
2013-09-27,2.69583333333
2013-09-28,3.08583333333
2013-09-29,4.27541666667
2013-09-30,4.19083333333
2013-10-01,3.16166666667
2013-10-02,3.405
2013-10-03,2.88375
2013-10-04,1.30541666667
2013-10-05,0.992083333333
2013-10-06,4.5225
2013-10-07,8.83583333333
2013-10-08,9.62166666667
2013-10-09,11.3416666667
2013-10-10,11.1879166667
2013-10-11,11.1941666667
2013-10-12,10.4191666667
2013-10-13,7.83125
2013-10-14,6.55083333333
2013-10-15,5.17791666667
2013-10-16,10.0216666667
2013-10-17,9.95958333333
2013-10-18,7.17625
2013-10-19,7.30541666667
2013-10-20,2.95125
2013-10-21,6.20208333333
2013-10-22,3.70208333333
2013-10-23,0.549583333333
2013-10-24,3.75166666667
2013-10-25,7.35625
2013-10-26,9.10458333333
2013-10-27,8.83916666667
2013-10-28,10.5275
2013-10-29,11.6204166667
2013-10-30,11.80875
2013-10-31,9.17333333333
2013-11-01,5.5475
