date,tmin
2011-01-01,-10.56
2011-01-16,-14.515333333333333
2011-01-31,-8.382
2011-02-15,-23.586000000000002
2011-03-02,-10.906
2011-03-17,-6.076666666666667
2011-04-01,-0.194
2011-04-16,3.0966666666666667
2011-05-01,9.307333333333334
2011-05-16,9.407333333333334
2011-05-31,12.037333333333333
2011-06-15,14.212666666666667
2011-06-30,15.968666666666667
2011-07-15,18.63533333333333
2011-07-30,14.810666666666666
2011-08-14,13.838666666666665
2011-08-29,10.230666666666668
2011-09-13,8.348666666666666
2011-09-28,7.115333333333334
2011-10-13,0.612
2011-10-28,-1.37
2011-11-12,-6.186000000000001
2011-11-27,-1.1026666666666667
2011-12-12,-3.417333333333333
2011-12-27,-0.9806666666666667
2012-01-11,-9.559333333333335
2012-01-26,-20.157333333333334
2012-02-10,-15.091333333333333
2012-02-25,-7.3886666666666665
2012-03-11,-4.545333333333334
2012-03-26,-0.696
2012-04-10,7.314666666666667
2012-04-25,8.517999999999999
2012-05-10,13.336
2012-05-25,9.237333333333334
2012-06-09,15.315333333333333
2012-06-24,14.404666666666666
2012-07-09,15.034666666666665
2012-07-24,16.664
2012-08-08,14.072
2012-08-23,10.653333333333334
2012-09-07,7.577333333333333
2012-09-22,7.136666666666667
2012-10-07,6.734
2012-10-22,2.4219999999999997
2012-11-06,0.272
2012-11-21,-0.9400000000000001
2012-12-06,-10.555333333333332
2012-12-21,-8.892
2013-01-05,-8.139999999999999
2013-01-20,-10.107333333333333
2013-02-04,-4.1866666666666665
2013-02-19,-10.626
2013-03-06,-7.586666666666667
2013-03-21,-6.433333333333334
2013-04-05,0.7626666666666666
2013-04-20,5.750666666666667
2013-05-05,11.269333333333332
2013-05-20,13.586
2013-06-04,13.878000000000002
2013-06-19,15.225333333333333
2013-07-04,14.444666666666667
2013-07-19,13.042
2013-08-03,15.718666666666667
2013-08-18,12.829333333333333
2013-09-02,9.636666666666667
2013-09-17,5.799333333333333
2013-10-02,2.928
2013-10-17,4.026
2013-11-01,4.791333333333333
2013-11-16,-1.2426666666666668
2013-12-01,-7.136
2013-12-16,-3.132
2013-12-31,-1.884
2014-01-15,-18.990666666666666
2014-01-30,-13.293333333333333
2014-02-14,-3.655333333333333
2014-03-01,-2.8433333333333333
2014-03-16,-1.5166666666666666
2014-03-31,-0.9053333333333333
2014-04-15,5.569999999999999
2014-04-30,6.577333333333333
2014-05-15,13.997333333333334
2014-05-30,14.043333333333333
2014-06-14,10.121333333333332
2014-06-29,13.186
2014-07-14,13.437999999999999
2014-07-29,15.847333333333333
2014-08-13,13.578666666666667
2014-08-28,10.334
2014-09-12,5.483999999999999
2014-09-27,1.5373333333333332
2014-10-12,0.058000000000000065
2014-10-27,-0.32599999999999996
2014-11-11,-4.818
2014-11-26,-8.830000000000002
2014-12-11,-1.2253333333333332
2014-12-26,-12.510666666666667
