date,relhumid
2011-01-01,0.8685853269536
2011-01-11,0.8654412278225999
2011-01-21,0.8717427536230999
2011-01-31,0.8460984848483999
2011-02-10,0.8019575098816001
2011-02-20,0.6771818293262
2011-03-02,0.7875977319781
2011-03-12,0.8032083333332001
2011-03-22,0.7180652173913
2011-04-01,0.7371666666666
2011-04-11,0.7234583333333
2011-04-21,0.4693333333333
2011-05-01,0.5892916666666
2011-05-11,0.6555833333332
2011-05-21,0.5479166666666
2011-05-31,0.49562499999989995
2011-06-10,0.5983750000001
2011-06-20,0.6998750000002001
2011-06-30,0.7294166666666
2011-07-10,0.6242916666667
2011-07-20,0.5403749999999
2011-07-30,0.744
2011-08-09,0.5875416666668001
2011-08-19,0.7273333333333001
2011-08-29,0.6635833333332
2011-09-08,0.7623333333335001
2011-09-18,0.7061250000000999
2011-09-28,0.817375
2011-10-08,0.8118333333334
2011-10-18,0.7981666666667999
2011-10-28,0.8011666666666001
2011-11-07,0.7979003623189
2011-11-17,0.83925
2011-11-27,0.8452499999999
2011-12-07,0.9251249999999
2011-12-17,0.9077500000002001
2011-12-27,0.8807500000000001
2012-01-06,0.914375
2012-01-16,0.8206249999999
2012-01-26,0.7469999999999
2012-02-05,0.7396666666667
2012-02-15,0.8379221014492
2012-02-25,0.8593333333334
2012-03-06,0.7921068840579
2012-03-16,0.7657083333332
2012-03-26,0.8095833333333999
2012-04-05,0.8390833333332999
2012-04-15,0.6675833333333
2012-04-25,0.4991666666667
2012-05-05,0.5914999999999
2012-05-15,0.47183333333329996
2012-05-25,0.6204583333334
2012-06-04,0.6684583333332
2012-06-14,0.623
2012-06-24,0.629
2012-07-04,0.5711666666667
2012-07-14,0.686125
2012-07-24,0.5705
2012-08-03,0.6052499999999
2012-08-13,0.7398333333334
2012-08-23,0.7681250000000001
2012-09-02,0.7412916666667
2012-09-12,0.690625
2012-09-22,0.6979166666668
2012-10-02,0.7386250000001
2012-10-12,0.8698333333333
2012-10-22,0.8309583333334001
2012-11-01,0.8401250000000999
2012-11-11,0.8163750000001
2012-11-21,0.9092083333333001
2012-12-01,0.8948750000001
2012-12-11,0.7318340062112
2012-12-21,0.7972194634969
2012-12-31,0.9281250000001
2013-01-10,0.8876503623189
2013-01-20,0.834621449622
2013-01-30,0.9009166666667999
2013-02-09,0.8889583333333
2013-02-19,0.7793333333334
2013-03-01,0.7813188405797
2013-03-11,0.8043750000001
2013-03-21,0.7447049008391
2013-03-31,0.8057083333333
2013-04-10,0.45820833333339994
2013-04-20,0.4927083333333
2013-04-30,0.5912500000001
2013-05-10,0.44691666666670005
2013-05-20,0.6980416666666
2013-05-30,0.5946666666667999
2013-06-09,0.6056666666666
2013-06-19,0.6390416666666
2013-06-29,0.6132500000000001
2013-07-09,0.6565000000000001
2013-07-19,0.72075
2013-07-29,0.7817916666666
2013-08-08,0.6630833333333
2013-08-18,0.6318749999998999
2013-08-28,0.7712916666667
2013-09-07,0.8282499999999
2013-09-17,0.8452083333334001
2013-09-27,0.7934583333333001
2013-10-07,0.7683333333333999
2013-10-17,0.7976250000001
2013-10-27,0.8505416666666001
2013-11-06,0.8429999999997999
2013-11-16,0.8015416666667001
2013-11-26,0.8480000000000001
2013-12-06,0.8158756587614
2013-12-16,0.8617155797102001
2013-12-26,0.9479166666666
2014-01-05,0.8989583333333
2014-01-15,0.8225073498964999
2014-01-25,0.7025287031808001
2014-02-04,0.9121249999998999
2014-02-14,0.8615416666668999
2014-02-24,0.7429021739131001
2014-03-06,0.7220416666667
2014-03-16,0.6603333333333999
2014-03-26,0.6104166666667
2014-04-05,0.5974166666667
2014-04-15,0.5264999999998999
2014-04-25,0.5351666666667001
2014-05-05,0.6322083333333001
2014-05-15,0.48233333333350004
2014-05-25,0.4905000000001
2014-06-04,0.5580416666666
2014-06-14,0.7046249999999
2014-06-24,0.6391666666665999
2014-07-04,0.5840416666666
2014-07-14,0.4860833333333
2014-07-24,0.4635833333334
2014-08-03,0.5516249999999999
2014-08-13,0.5809583333333
2014-08-23,0.6617916666667
2014-09-02,0.6136666666667
2014-09-12,0.585125
2014-09-22,0.6404583333333
2014-10-02,0.60275
2014-10-12,0.6893749999998999
2014-10-22,0.5645
2014-11-01,0.8092500000001
2014-11-11,0.8184166666666
2014-11-21,0.6857508912656
2014-12-01,0.8787083333332999
2014-12-11,0.9110416666665999
2014-12-21,0.8383333333334999
2014-12-31,0.7788104066986
2015-01-10,0.8570416666667
2015-01-20,0.8364720026351
2015-01-30,0.8652916666666
2015-02-09,0.791266680783
2015-02-19,0.7810489130434
2015-03-01,0.8090833333334
2015-03-11,0.6609583333333
2015-03-21,0.5335833333333999
2015-03-31,0.7934583333335
2015-04-10,0.5896666666668
2015-04-20,0.5023333333333
2015-04-30,0.5851666666666
2015-05-10,0.5814166666666
2015-05-20,0.5024166666666
2015-05-30,0.5659583333333
2015-06-09,0.5394999999999001
2015-06-19,0.7582916666667
2015-06-29,0.6445416666665
2015-07-09,0.7254166666667
2015-07-19,0.6233333333334999
2015-07-29,0.6377083333333999
2015-08-08,0.5274583333334
2015-08-18,0.5531666666666
2015-08-28,0.6263750000001
2015-09-07,0.6644999999998
2015-09-17,0.46558333333319996
2015-09-27,0.6121666666667
2015-10-07,0.6759166666666
2015-10-17,0.7386250000000001
2015-10-27,0.7420833333333
2015-11-06,0.8519583333333
2015-11-16,0.9028749999998
2015-11-26,0.9096666666666
2015-12-06,0.8560416666667001
2015-12-16,0.8739583333335
2015-12-26,0.761388888889
