date,relhumid
2011-01-01,0.8665833333331999
2011-01-06,0.870587320574
2011-01-11,0.8836666666668
2011-01-16,0.8472157889784
2011-01-21,0.8919999999998
2011-01-26,0.8514855072464
2011-01-31,0.8640303030302
2011-02-05,0.8281666666666
2011-02-10,0.8353333333334
2011-02-15,0.7685816864298001
2011-02-20,0.6948665066816
2011-02-25,0.6594971519708
2011-03-02,0.787066017316
2011-03-07,0.7881294466402
2011-03-12,0.7839166666664
2011-03-17,0.8225
2011-03-22,0.7655000000000001
2011-03-27,0.6706304347826
2011-04-01,0.6469166666666
2011-04-06,0.8274166666666
2011-04-11,0.7966666666666
2011-04-16,0.65025
2011-04-21,0.46108333333319995
2011-04-26,0.4775833333334
2011-05-01,0.5651666666666
2011-05-06,0.6134166666666
2011-05-11,0.63325
2011-05-16,0.6779166666664
2011-05-21,0.5559999999998
2011-05-26,0.5398333333334
2011-05-31,0.5091666666665999
2011-06-05,0.4820833333332001
2011-06-10,0.5969166666668
2011-06-15,0.5998333333334
2011-06-20,0.5993333333336001
2011-06-25,0.8004166666668
2011-06-30,0.7181666666666
2011-07-05,0.7406666666666
2011-07-10,0.6616666666668
2011-07-15,0.5869166666665999
2011-07-20,0.5449166666667999
2011-07-25,0.535833333333
2011-07-30,0.7914166666666
2011-08-04,0.6965833333334001
2011-08-09,0.51425
2011-08-14,0.6608333333336
2011-08-19,0.8129166666666
2011-08-24,0.64175
2011-08-29,0.6311666666665999
2011-09-03,0.6959999999998
2011-09-08,0.8125000000002001
2011-09-13,0.7121666666668001
2011-09-18,0.7069166666668
2011-09-23,0.7053333333334
2011-09-28,0.8254999999999999
2011-10-03,0.8092500000000001
2011-10-08,0.8026666666668
2011-10-13,0.8210000000000001
2011-10-18,0.8255833333334
2011-10-23,0.7707500000002
2011-10-28,0.8205
2011-11-02,0.7818333333332
2011-11-07,0.7425507246378
2011-11-12,0.8532500000000001
2011-11-17,0.8447499999997999
2011-11-22,0.8337500000002
2011-11-27,0.8263333333331999
2011-12-02,0.8641666666665999
2011-12-07,0.9368333333332
2011-12-12,0.9134166666665999
2011-12-17,0.9372500000002001
2011-12-22,0.8782500000001999
2011-12-27,0.8595833333334
2012-01-01,0.9019166666665999
2012-01-06,0.93675
2012-01-11,0.892
2012-01-16,0.8828333333332001
2012-01-21,0.7584166666666
2012-01-26,0.7118333333332
2012-01-31,0.7821666666666
2012-02-05,0.6845833333332
2012-02-10,0.7947500000002
2012-02-15,0.8094166666664
2012-02-20,0.866427536232
2012-02-25,0.9140833333334
2012-03-01,0.8045833333334
2012-03-06,0.7859637681160001
2012-03-11,0.7982499999998
2012-03-16,0.7709999999998
2012-03-21,0.7604166666666
2012-03-26,0.7916666666668
2012-03-31,0.8275
2012-04-05,0.8390000000000001
2012-04-10,0.8391666666666
2012-04-15,0.6233333333332001
2012-04-20,0.7118333333334
2012-04-25,0.5149999999999999
2012-04-30,0.4833333333334
2012-05-05,0.5793333333332
2012-05-10,0.6036666666666
2012-05-15,0.46425
2012-05-20,0.47941666666659993
2012-05-25,0.5474166666668
2012-05-30,0.6935
2012-06-04,0.7169166666665999
2012-06-09,0.6199999999998
2012-06-14,0.6849166666668
2012-06-19,0.5610833333331999
2012-06-24,0.6441666666666
2012-06-29,0.6138333333334
2012-07-04,0.6148333333334
2012-07-09,0.5275000000000001
2012-07-14,0.6783333333334
2012-07-19,0.6939166666666
2012-07-24,0.6129166666666
2012-07-29,0.5280833333334
2012-08-03,0.5483333333332
2012-08-08,0.6621666666666
2012-08-13,0.7069166666668
2012-08-18,0.77275
2012-08-23,0.7464166666668
2012-08-28,0.7898333333331999
2012-09-02,0.7376666666666
2012-09-07,0.7449166666668
2012-09-12,0.6665833333333999
2012-09-17,0.7146666666666001
2012-09-22,0.6669166666667999
2012-09-27,0.7289166666668
2012-10-02,0.6915
2012-10-07,0.7857500000002
2012-10-12,0.8786666666667999
2012-10-17,0.8609999999997999
2012-10-22,0.8300000000000001
2012-10-27,0.8319166666668
2012-11-01,0.8489166666668
2012-11-06,0.8313333333334001
2012-11-11,0.8084166666668
2012-11-16,0.8243333333334
2012-11-21,0.8733333333332001
2012-11-26,0.9450833333334
2012-12-01,0.8683333333334
2012-12-06,0.9214166666668
2012-12-11,0.7332500000000001
2012-12-16,0.7304180124224
2012-12-21,0.6996889269938
2012-12-26,0.8947499999999999
2012-12-31,0.9160000000002
2013-01-05,0.94025
2013-01-10,0.8896666666668
2013-01-15,0.885634057971
2013-01-20,0.8480394736842
2013-01-25,0.8212034255598001
2013-01-30,0.9198333333334
2013-02-04,0.8820000000002001
2013-02-09,0.9215833333334
2013-02-14,0.8563333333332
2013-02-19,0.8134166666667999
2013-02-24,0.74525
2013-03-01,0.8380253623188001
2013-03-06,0.7246123188406
2013-03-11,0.8141666666667999
2013-03-16,0.7945833333334
2013-03-21,0.8368333333334
2013-03-26,0.6525764683448
2013-03-31,0.8358333333334
2013-04-05,0.7755833333332001
2013-04-10,0.49208333333339993
2013-04-15,0.4243333333334
2013-04-20,0.5268333333334
2013-04-25,0.45858333333319995
2013-04-30,0.6366666666668
2013-05-05,0.5458333333334
2013-05-10,0.4530833333334
2013-05-15,0.44075
2013-05-20,0.6707499999998
2013-05-25,0.7253333333334
2013-05-30,0.6610000000002
2013-06-04,0.5283333333333999
2013-06-09,0.6415833333334
2013-06-14,0.5697499999997999
2013-06-19,0.6336666666666
2013-06-24,0.6444166666666
2013-06-29,0.6545
2013-07-04,0.572
2013-07-09,0.6198333333334001
2013-07-14,0.6931666666666001
2013-07-19,0.6894166666666
2013-07-24,0.7520833333334
2013-07-29,0.7349166666666
2013-08-03,0.8286666666666
2013-08-08,0.6726666666664001
2013-08-13,0.6535000000002
2013-08-18,0.5909999999998
2013-08-23,0.67275
2013-08-28,0.7100833333334
2013-09-02,0.8324999999999999
2013-09-07,0.8545
2013-09-12,0.8019999999998
2013-09-17,0.8564166666666001
2013-09-22,0.8340000000002
2013-09-27,0.8483333333332
2013-10-02,0.7385833333334
2013-10-07,0.7675
2013-10-12,0.7691666666668
2013-10-17,0.8266666666665999
2013-10-22,0.7685833333336
2013-10-27,0.8660833333332001
2013-11-01,0.835
2013-11-06,0.8042499999998001
2013-11-11,0.8817499999998001
2013-11-16,0.7824166666668001
2013-11-21,0.8206666666665999
2013-11-26,0.8608333333334001
2013-12-01,0.8351666666666
2013-12-06,0.8423333333331999
2013-12-11,0.7894179841896001
2013-12-16,0.8475144927538001
2013-12-21,0.8759166666666001
2013-12-26,0.9601666666666
2013-12-31,0.9356666666665999
2014-01-05,0.9418333333332001
2014-01-10,0.8560833333333999
2014-01-15,0.83995
2014-01-20,0.805064699793
2014-01-25,0.7606654432522
2014-01-30,0.6443919631094
2014-02-04,0.8783333333332
2014-02-09,0.9459166666666
2014-02-14,0.914166666667
2014-02-19,0.8089166666668
2014-02-24,0.6313043478261999
2014-03-01,0.8545
2014-03-06,0.7789166666667999
2014-03-11,0.6651666666666
2014-03-16,0.7528333333334001
2014-03-21,0.5678333333334
2014-03-26,0.5929999999998
2014-03-31,0.6278333333336
2014-04-05,0.5770000000002
2014-04-10,0.6178333333332
2014-04-15,0.5834166666664
2014-04-20,0.46958333333339997
2014-04-25,0.43125
2014-04-30,0.6390833333334001
2014-05-05,0.6264166666668001
2014-05-10,0.6379999999998
2014-05-15,0.49050000000019994
2014-05-20,0.4741666666668
2014-05-25,0.55925
2014-05-30,0.42175000000019996
2014-06-04,0.37924999999979997
2014-06-09,0.7368333333334001
2014-06-14,0.7368333333332
2014-06-19,0.6724166666666
2014-06-24,0.7037499999998
2014-06-29,0.5745833333334
2014-07-04,0.5968333333332
2014-07-09,0.57125
2014-07-14,0.49000000000000005
2014-07-19,0.4821666666666
2014-07-24,0.48975
2014-07-29,0.43741666666679996
2014-08-03,0.56125
2014-08-08,0.542
2014-08-13,0.533
2014-08-18,0.6289166666666001
2014-08-23,0.59175
2014-08-28,0.7318333333334001
2014-09-02,0.6103333333332001
2014-09-07,0.6170000000002
2014-09-12,0.61125
2014-09-17,0.5589999999999999
2014-09-22,0.5740833333332
2014-09-27,0.7068333333334
2014-10-02,0.6042500000000001
2014-10-07,0.6012500000000001
2014-10-12,0.6249999999997999
2014-10-17,0.7537499999999999
2014-10-22,0.6743333333334001
2014-10-27,0.4546666666666
2014-11-01,0.7175000000002
2014-11-06,0.901
2014-11-11,0.8891666666665999
2014-11-16,0.7476666666666001
2014-11-21,0.7585
2014-11-26,0.6130017825312
2014-12-01,0.8255000000000001
2014-12-06,0.9319166666666
2014-12-11,0.8935833333332001
2014-12-16,0.9285
2014-12-21,0.8587500000002001
2014-12-26,0.8179166666668
2014-12-31,0.8460000000000001
2015-01-05,0.7116208133972
2015-01-10,0.8190833333334
2015-01-15,0.8949999999999999
2015-01-20,0.8063985507248
2015-01-25,0.8665454545454001
2015-01-30,0.8851666666666
2015-02-04,0.8454166666666
2015-02-09,0.8502339544513999
2015-02-14,0.7322994071146
2015-02-19,0.747597826087
2015-02-24,0.8144999999997999
2015-03-01,0.8645833333334
2015-03-06,0.7535833333334
2015-03-11,0.7204166666666
2015-03-16,0.6015
2015-03-21,0.5405
2015-03-26,0.5266666666668
2015-03-31,0.8007500000000001
2015-04-05,0.7861666666670001
2015-04-10,0.505
2015-04-15,0.6743333333336
2015-04-20,0.5972499999998
2015-04-25,0.4074166666668
2015-04-30,0.72175
2015-05-05,0.4485833333332
2015-05-10,0.5469166666666
2015-05-15,0.6159166666665999
2015-05-20,0.49000000000000005
2015-05-25,0.5148333333331999
2015-05-30,0.6696666666666
2015-06-04,0.46224999999999994
2015-06-09,0.471
2015-06-14,0.6079999999998
2015-06-19,0.7445
2015-06-24,0.7720833333334001
2015-06-29,0.7188333333332
2015-07-04,0.5702499999998001
2015-07-09,0.6378333333334
2015-07-14,0.813
2015-07-19,0.6418333333334
2015-07-24,0.6048333333336
2015-07-29,0.68525
2015-08-03,0.5901666666668
2015-08-08,0.5138333333334
2015-08-13,0.5410833333334
2015-08-18,0.63125
2015-08-23,0.4750833333332
2015-08-28,0.5376666666668
2015-09-02,0.7150833333334
2015-09-07,0.6883333333332
2015-09-12,0.6406666666664
2015-09-17,0.48433333333319994
2015-09-22,0.44683333333319997
2015-09-27,0.6103333333334
2015-10-02,0.6140000000000001
2015-10-07,0.6571666666666
2015-10-12,0.6946666666666
2015-10-17,0.6361666666668
2015-10-22,0.8410833333332001
2015-10-27,0.7560833333334
2015-11-01,0.7280833333332
2015-11-06,0.834
2015-11-11,0.8699166666666001
2015-11-16,0.9162499999998
2015-11-21,0.8894999999997999
2015-11-26,0.8885
2015-12-01,0.9308333333332
2015-12-06,0.7960833333332
2015-12-11,0.9160000000002
2015-12-16,0.90525
2015-12-21,0.842666666667
2015-12-26,0.7480833333334
2015-12-31,0.827916666667
